POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,STM_per_IP,log_IP,Predicted_FIP
RP,84,JT Chargois,,Miami,MLB,MLB,12/03/1990,34,USA,6' 3',200 lbs,Switch,Right,2.0 Stars,2.0 Stars,1,3,9,1,15,1,4,2,10,1,15,1,3,1,9,1,15,1,48,21,Normal,Normal,Normal,41,51,41,82,47,31,43,38,62,39,48,65,44,100,58,,,,46.0,48.0,,,,,,,,2,NEU,95.0,94-96,SIDE,Normal,13.0,56.0,-,-,-,18,22,45,23,-,-,-,15,12,15,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,12.1,9,6.57,8.3,-0.2,-0.6,-0.3,4.6,1.074379277372498,2.5726122302071057,6.550712931250654
RP,60,Jesse Chavez,,Athletics,MLB,MLB,08/21/1983,42,USA,6' 2',180 lbs,Right,Right,2.0 Stars,2.0 Stars,8,11,1,1,1,1,11,8,1,1,1,1,11,8,1,1,1,1,67,55,Normal,Spray,Spray,41,46,48,48,45,40,45,47,47,45,41,46,48,49,46,,36.0,23.0,,41.0,,46.0,,,,,,4,NEU,92.0,91-93,3/4,Normal,17.0,55.0,-,-,-,19,31,29,19,-,-,-,22,13,33,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,37.2,20,4.78,6.56,-0.1,-1.2,-0.7,3.98,0.45698912446528905,3.6428355156125294,5.658728894460913
RP,31,Alex Faedo,,Tampa Bay,MLB,MLB,11/12/1995,29,USA,6' 5',225 lbs,Right,Right,2.0 Stars,2.0 Stars,15,10,1,1,1,23,11,16,1,1,1,24,10,15,1,1,1,23,18,6,Normal,Pull,Pull,48,46,43,66,42,45,43,42,61,38,51,48,44,70,45,49.0,48.0,,57.0,,,,,,,,,3,EX FB,93.0,92-94,3/4,Normal,31.0,56.0,1,1,1,31,56,45,28,1,1,1,17,21,12,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,51.2,25,4.35,4.44,0.2,-0.3,-0.5,4.5,0.6054686317444078,3.955082494888593,4.292617552510495
RP,21,Kyle Freeland,,Colorado,MLB,MLB,05/14/1993,32,USA,6' 4',205 lbs,Left,Left,2.0 Stars,2.0 Stars,3,6,11,14,2,1,4,1,10,12,1,1,6,4,11,14,3,2,64,6,Normal,Pull,Pull,29,41,59,46,39,33,45,63,50,44,28,39,58,44,37,35.0,23.0,20.0,28.0,30.0,,,,,,,,5,FB,93.0,92-94,3/4,Normal,44.0,55.0,2,3,1,45,15,55,9,26,17,31,19,14,23,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,167.0,79,4.26,4.19,-0.3,2.2,2.7,4.59,0.2634730381153869,5.123963979403259,4.264985687188521
RP,6,Amir Garrett,,Arizona,MLB,MLB,05/03/1992,33,USA,6' 5',325 lbs,Right,Left,2.0 Stars,2.0 Stars,11,13,13,1,1,11,13,11,13,1,1,12,13,11,13,1,1,11,46,46,Normal,Normal,Normal,53,50,28,52,50,67,60,30,56,61,50,49,27,50,48,78.0,35.0,,77.0,,,,,,,,,3,FB,96.0,95-97,3/4,Power,18.0,63.0,-,-,-,28,21,55,16,-,-,-,19,12,23,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,24.1,10,3.7,3.85,0.3,0.1,0.1,4.52,0.7468876568930884,3.2228678461377385,3.997236481230365
RP,26,Tony Gonsolin,,Washington,MLB,MLB,05/14/1994,31,USA,6' 3',205 lbs,Right,Right,2.0 Stars,2.0 Stars,2,10,1,1,1,1,10,3,1,1,1,1,10,2,1,1,1,1,40,37,Normal,Pull,Pull,40,46,47,79,42,40,46,47,78,41,40,47,47,80,42,44.0,,35.0,41.0,,38.0,,,,,,,4,FB,94.0,93-95,OTT,Normal,41.0,57.0,-,-,3,31,21,40,32,21,22,14,19,19,23,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,32.1,19,5.29,6.27,-0.6,-0.7,-0.4,3.73,1.277258169078452,3.4995332823830174,5.872128847257245
RP,26,Anthony Gose,,Toronto,MLB,MLB,08/10/1990,35,USA,6' 1',190 lbs,Left,Left,2.0 Stars,2.0 Stars,26,40,43,11,37,9,39,25,42,10,36,6,40,27,44,11,38,9,66,63,Groundball,Spray,Spray,61,43,35,54,40,90,49,36,60,47,55,40,34,52,37,83.0,,,93.0,,,,,,,,,2,EX FB,97.0,96-98,3/4,Power,15.0,54.0,-,-,-,34,33,56,19,67,62,75,73,81,74,74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,4,24.0,16,6.0,5.86,-0.3,-0.7,-0.9,4.22,0.6249997395834419,3.2188758248682006,5.536819326149611
RP,32,Ronny Henriquez,,Miami,MLB,MLB,06/20/2000,25,DOM,5' 10',155 lbs,Right,Right,2.0 Stars,2.5 Stars,1,1,16,1,1,1,1,1,17,1,1,1,1,1,16,1,1,1,49,6,Normal,Normal,Normal,40,48,44,53,47,36,45,43,50,44,43,50,45,56,49,47.0,,,43.0,35.0,30.0,,,,,,,4,GB,97.0,96-98,3/4,Power,31.0,53.0,2,2,2,22,30,46,19,10,24,29,13,14,13,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,105.2,49,4.17,4.81,-1.4,-0.7,0.3,4.21,0.2946767780725496,4.665324108807838,4.860037076910627
RP,47,Michael Kelly,,Baltimore,MLB,MLB,09/06/1992,33,USA,6' 4',215 lbs,Right,Right,2.0 Stars,2.0 Stars,14,20,1,1,2,10,21,15,1,1,3,11,20,14,1,1,2,10,45,38,Normal,Normal,Normal,41,49,43,49,49,38,45,43,44,46,44,51,44,51,51,49.0,,,47.0,,,38.0,,,,,,3,EX FB,96.0,95-97,3/4,Power,17.0,60.0,-,-,-,28,29,22,22,-,-,-,22,43,6,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,27.2,17,5.53,6.32,-1.0,-0.8,-0.7,4.3,0.6249997702206728,3.339321977944068,5.312563314236362
RP,60,Derek Law,,Houston,MLB,MLB,09/14/1990,35,USA,6' 3',225 lbs,Right,Right,2.0 Stars,2.0 Stars,6,11,1,1,17,1,11,8,1,1,18,1,11,5,1,1,17,1,37,25,Normal,Normal,Normal,36,48,46,43,50,35,47,45,41,49,37,50,47,45,52,39.0,,17.0,33.0,34.0,,33.0,,,,,,5,NEU,95.0,94-96,OTT,Normal,20.0,55.0,-,-,-,24,29,44,26,-,-,-,17,10,18,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,6,65.2,27,3.7,4.73,0.3,-0.5,0.1,4.06,0.3067484192103651,4.192680462942962,4.594180229298342
RP,15,Jorge Lopez,,Los Angeles,MLB,MLB,02/10/1993,32,PUR,6' 3',200 lbs,Right,Right,2.0 Stars,2.0 Stars,9,13,1,1,12,1,13,10,1,1,12,1,13,9,1,1,12,1,44,41,Normal,Normal,Normal,39,49,47,44,50,36,46,46,41,48,41,52,48,47,56,,31.0,39.0,44.0,47.0,,,,,,,,4,NEU,96.0,95-97,3/4,Normal,23.0,56.0,-,-,-,22,30,39,14,12,23,45,20,14,22,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,58.1,28,4.32,3.82,0.8,0.3,0.1,3.86,0.39586912291409243,4.079230924412053,3.977280159190086
RP,18,Kenta Maeda,,Detroit,MLB,MLB,04/11/1988,37,JPN,6' 1',185 lbs,Right,Right,2.0 Stars,2.0 Stars,25,1,4,1,1,47,1,26,5,1,1,49,1,24,3,1,1,46,59,6,Normal,Spray,Spray,40,42,54,53,39,37,40,52,51,36,41,44,56,55,41,38.0,,31.0,44.0,38.0,43.0,33.0,,,,,,6,EX FB,92.0,91-93,3/4,Normal,67.0,51.0,1,1,1,26,35,52,43,20,21,28,21,14,6,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,0,85.0,48,5.08,5.04,0.0,-1.1,-0.7,4.31,0.788235201384094,4.454347296253507,4.845743893805017
RP,97,Ron Marinaccio,,Houston,MLB,MLB,07/01/1995,30,USA,6' 2',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,13,Normal,Normal,Normal,50,47,36,77,43,47,45,35,72,41,54,49,36,81,45,60.0,59.0,,51.0,,,,,,,,,3,FB,94.0,93-95,3/4,Normal,18.0,59.0,1,1,1,31,31,38,3,6,27,18,16,14,12,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,1,43.0,12,2.51,2.42,0.5,1.0,0.9,3.11,0.4186045538128944,3.784189633918261,3.440034205330429
RP,64,Shane Smith,,Chicago,MLB,MLB,04/04/2000,25,USA,6' 4',235 lbs,Right,Right,2.0 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,37,Flyball,Spray,Spray,46,44,44,55,42,44,43,44,53,40,48,46,45,56,43,66.0,28.0,47.0,51.0,,,,,,,,,4,FB,97.0,96-98,3/4,Power,38.0,25.0,1,1,1,31,28,55,22,28,28,34,18,19,18,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,5,87.0,45,4.66,4.61,-0.7,-0.3,-0.4,3.78,0.4367815589906254,4.477336814478207,4.8781547022974205
RP,63,Hunter Stratton,,Pittsburgh,MLB,MLB,11/17/1996,28,USA,6' 4',225 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,3,1,1,1,1,1,6,3,1,1,1,1,3,1,83,10,Flyball,Normal,Normal,44,49,41,55,47,41,46,40,52,45,47,50,41,56,49,55.0,,,41.0,,,46.0,,,,,,3,EX FB,97.0,96-98,3/4,Power,16.0,52.0,-,-,5,28,31,55,18,23,32,14,11,6,12,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,8.2,0,0.0,1.64,0.1,0.3,0.4,2.22,1.9512171326620336,2.2192034840549946,2.773607737559292
RP,57,Zack Thompson,,St. Louis,MLB,MLB,10/28/1997,27,USA,6' 2',210 lbs,Left,Left,2.0 Stars,2.0 Stars,1,3,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,57,9,Normal,Pull,Pull,47,48,36,54,47,51,51,37,56,50,46,47,36,53,45,,46.0,47.0,43.0,57.0,48.0,,,,,,,5,NEU,93.0,92-94,3/4,Normal,48.0,59.0,3,3,5,10,27,41,3,25,18,34,19,14,18,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,17.1,13,6.75,6.72,-0.4,-0.6,-0.6,5.14,2.8070159023298813,2.89591193827178,5.864452826072856
RP,39,Michael Tonkin,,Philadelphia,MLB,MLB,11/19/1989,35,USA,6' 7',220 lbs,Right,Right,2.0 Stars,2.0 Stars,1,6,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,40,36,Normal,Spray,Spray,45,49,46,54,48,40,45,45,50,43,49,52,48,58,51,50.0,,,48.0,,,,,,,,,2,FB,93.0,92-94,3/4,Normal,21.0,66.0,-,-,-,25,15,50,17,-,-,-,24,32,18,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,55.1,27,4.39,3.97,-1.0,0.1,-0.2,4.37,0.38112515769053396,4.027135812528651,4.086138568843708
RP,54,Jose Urena,,Colorado,MLB,MLB,09/12/1991,34,DOM,6' 2',205 lbs,Right,Right,2.0 Stars,2.0 Stars,12,6,1,1,6,17,7,12,1,1,9,18,6,12,1,1,6,17,45,35,Normal,Normal,Normal,31,46,44,53,44,27,44,43,50,42,35,48,45,56,47,41.0,25.0,,36.0,36.0,,,,,,,,4,NEU,96.0,95-97,3/4,Normal,48.0,89.0,-,-,-,38,40,47,23,21,25,51,20,13,21,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,41.2,25,5.4,5.45,-0.8,-0.6,-0.8,4.32,1.165048260910616,3.742420221041966,5.229847790346787
RP,38,Victor Vodnik,,Colorado,MLB,MLB,10/09/1999,25,USA,6' 0',200 lbs,Right,Right,2.0 Stars,2.5 Stars,1,3,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,33,6,Normal,Normal,Normal,44,49,36,47,50,40,45,34,41,46,48,56,37,51,58,,40.0,,54.0,58.0,,,,,,,,3,GB,99.0,98-100,3/4,GB'er,15.0,50.0,1,1,1,48,22,62,13,39,6,26,15,10,18,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,51.2,26,4.53,3.99,0.7,0.3,-0.1,4.35,0.2929686927795522,3.955082494888593,4.235982493637957
RP,15,Justin Wilson,,-,-,-,08/18/1987,38,USA,6' 2',205 lbs,Left,Left,2.0 Stars,2.0 Stars,5,9,1,1,1,1,9,3,1,1,1,1,10,6,1,1,1,1,39,37,Normal,Spray,Spray,45,40,49,32,43,48,43,50,35,45,43,39,49,31,42,54.0,,29.0,44.0,,,41.0,,,,,,4,FB,96.0,95-97,3/4,Power,16.0,40.0,-,-,-,22,17,27,5,-,-,-,10,13,6,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,4,68.2,26,3.41,4.1,0.6,0.2,0.4,3.72,0.23460407117242357,4.237000862623624,4.280845906555798
RP,38,Justin Anderson,,Philadelphia,MLB,MLB,09/28/1992,33,USA,6' 3',230 lbs,Left,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,5,Normal,Pull,Pull,48,43,36,49,41,45,40,35,46,38,51,45,36,51,44,59.0,,,63.0,,,46.0,,,,,,3,EX FB,96.0,95-97,OTT,Power,8.0,28.0,1,1,1,29,27,59,30,16,15,12,13,17,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,70.1,24,3.07,3.88,0.5,0.4,1.1,3.29,0.11412266560304343,4.264087336809195,4.286235753461859
RP,67,Jacob Barnes,,Los Angeles,MLB,MLB,04/14/1990,35,USA,6' 2',230 lbs,Right,Right,2.0 Stars,2.0 Stars,8,2,14,1,18,11,3,9,14,1,20,12,1,8,14,1,18,10,44,10,Normal,Normal,Normal,37,42,46,44,42,35,40,46,41,40,38,44,47,46,44,42.0,,,29.0,,,33.0,,,,,,3,FB,96.0,95-97,3/4,Power,15.0,56.0,-,-,-,20,56,49,20,-,-,-,10,18,6,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,54.2,18,2.96,4.53,0.3,-0.3,1.0,4.31,0.27675271646628846,4.01096295328305,4.786266525780217
RP,35,Richard Bleier,,Texas,MLB,MLB,04/16/1987,38,USA,6' 3',235 lbs,Left,Left,2.0 Stars,2.0 Stars,14,24,1,1,1,4,23,14,1,1,1,2,24,14,1,1,1,4,46,40,Normal,Spray,Spray,20,48,96,39,51,23,54,100,43,60,19,46,94,37,50,,23.0,,12.0,26.0,,19.0,,,,,,4,EX GB,88.0,87-89,3/4,GB'er,12.0,80.0,4,4,1,13,11,56,14,15,25,23,16,13,17,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,28.0,19,6.11,4.63,-0.4,-0.2,-0.6,4.54,0.42857127551025875,3.367295829986474,4.669655856966284
RP,45,Ryan Borucki,,Cincinnati,MLB,MLB,03/31/1994,31,USA,6' 4',210 lbs,Left,Left,2.0 Stars,2.0 Stars,14,21,1,1,12,9,20,13,1,1,11,7,21,15,1,1,13,10,47,5,Normal,Normal,Normal,48,47,33,52,46,72,60,36,61,60,44,44,32,47,43,,42.0,,72.0,48.0,,,,,,,,3,NEU,95.0,94-96,SIDE,Normal,14.0,65.0,-,-,-,25,29,46,16,-,-,-,12,16,2,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,41.1,18,3.92,4.33,0.5,-0.1,0.1,4.29,0.34063252052736726,3.7400477406883357,4.161333559108397
RP,30,Jake Diekman,,Athletics,MLB,MLB,01/21/1987,38,USA,6' 4',195 lbs,Left,Left,2.0 Stars,2.0 Stars,6,10,16,1,1,1,9,4,15,1,1,1,10,7,16,1,1,2,22,10,Normal,Normal,Normal,62,46,14,61,43,97,54,15,76,50,55,43,13,59,40,96.0,44.0,,74.0,,,,,,,,,3,NEU,97.0,96-98,SIDE,Power,12.0,65.0,-,-,-,36,18,54,16,-,-,-,13,15,11,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,24.2,14,5.11,7.45,-0.4,-1.1,-0.2,4.16,0.4958675636910894,3.2268439945173775,6.621178013603576
RP,3,Neftali Feliz,,Baltimore,MLB,MLB,05/02/1988,37,DOM,6' 3',230 lbs,Right,Right,2.0 Stars,2.0 Stars,10,13,1,1,2,1,14,10,1,1,3,2,13,10,1,1,2,1,44,39,Normal,Spray,Spray,54,42,32,44,41,49,39,31,41,39,59,44,33,46,43,84.0,49.0,,62.0,,,,,,,,,3,NEU,96.0,95-97,3/4,Power,14.0,58.0,-,-,-,27,61,32,12,-,-,-,27,29,35,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,22.0,6,2.45,2.8,0.9,0.4,0.5,3.65,0.6363633471075695,3.1354942159291497,3.6469968239816417
RP,44,Tyler Ferguson,,Texas,MLB,MLB,10/05/1993,31,USA,6' 4',225 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,38,Normal,Pull,Pull,55,44,32,60,41,50,41,31,58,37,59,46,33,62,42,72.0,31.0,,62.0,,,61.0,,,,,,4,EX FB,96.0,95-97,3/4,Power,18.0,50.0,1,1,3,34,45,40,13,62,19,61,17,45,4,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,9.1,5,4.82,3.67,-0.1,0.0,-0.1,3.06,1.9780198043738415,2.312535423847214,4.0251353185083145
RP,41,Carson Fulmer,,Pittsburgh,MLB,MLB,12/13/1993,31,USA,6' 0',210 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,19,Normal,Normal,Normal,39,50,34,54,50,37,49,34,52,49,40,52,35,55,51,41.0,37.0,23.0,37.0,39.0,,,,,,,,5,FB,94.0,93-95,OTT,Normal,37.0,61.0,-,-,-,24,20,50,21,33,39,58,17,17,18,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,19.2,7,3.2,4.2,0.2,-0.0,0.3,4.3,1.92708232964462,3.005682604407159,4.398254212478611
RP,55,Brad Hand,,Colorado,MLB,MLB,03/20/1990,35,USA,6' 3',220 lbs,Left,Left,2.0 Stars,2.0 Stars,5,7,1,1,1,4,5,3,1,1,1,2,7,6,1,1,1,5,55,16,Normal,Normal,Normal,42,49,42,60,47,49,57,44,70,53,40,47,42,58,45,44.0,,,50.0,43.0,,,,,,,,3,NEU,94.0,93-95,OTT,Normal,14.0,61.0,-,-,-,34,28,28,4,-,-,-,20,14,22,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,12.2,4,2.84,3.82,0.1,0.1,0.3,3.01,1.147540042999965,2.580216829592325,4.421888450101042
RP,7,Jonathan Heasley,,Chicago,MLB,MLB,01/27/1997,28,USA,6' 3',225 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,34,11,Normal,Spray,Spray,35,44,47,53,41,33,42,46,51,39,37,45,47,54,43,41.0,24.0,27.0,38.0,,,,,,,,,4,FB,94.0,93-95,3/4,Normal,48.0,44.0,2,2,2,33,56,33,33,19,19,3,16,9,11,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,29.1,20,6.14,6.13,-0.7,-0.4,-0.3,4.37,1.6494839692494951,3.40452517175483,5.7483210393605475
RP,88,Phil Maton,,Cincinnati,MLB,MLB,03/25/1993,32,USA,6' 2',200 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,2,Flyball,Normal,Normal,48,48,45,58,46,46,46,44,57,44,49,49,45,59,47,38.0,,56.0,46.0,,,54.0,,,,,,4,NEU,90.0,89-91,3/4,Normal,14.0,61.0,2,2,4,7,13,57,2,30,24,29,8,18,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,6,74.0,46,5.59,4.61,-2.2,-0.5,-1.4,4.29,0.189189163623086,4.31748811353631,4.356118934282378
RP,68,Tyler Matzek,,Minnesota,MLB,MLB,10/19/1990,34,USA,6' 3',230 lbs,Left,Left,2.0 Stars,2.0 Stars,1,1,1,1,1,9,1,1,1,1,1,8,1,2,1,1,1,10,43,15,Normal,Normal,Normal,43,49,36,53,48,51,65,38,59,68,40,47,35,51,45,51.0,,,47.0,,,,,,,,,2,EX FB,95.0,94-96,3/4,Normal,13.0,53.0,-,-,-,17,28,55,13,39,36,58,15,6,21,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,11.2,1,0.77,3.2,0.6,0.2,0.6,4.94,1.1607132493631702,2.501435951739211,3.5960395393976876
RP,18,Tim Mayza,,Texas,MLB,MLB,01/15/1992,33,USA,6' 3',215 lbs,Left,Left,2.0 Stars,2.0 Stars,9,1,1,1,1,13,1,8,1,1,1,11,1,10,1,1,1,13,45,20,Normal,Normal,Normal,27,49,49,48,49,36,62,53,57,64,23,46,48,44,46,,,,29.0,35.0,,,,,,,,2,NEU,93.0,92-94,3/4,Normal,16.0,58.0,1,1,1,23,21,45,18,8,25,25,15,9,16,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,5,39.2,16,3.63,3.63,-0.2,0.3,0.5,4.4,0.408163161182867,3.6938669956249757,4.052448724165376
RP,47,Rafael Montero,,Houston,MLB,MLB,10/17/1990,34,DOM,6' 0',195 lbs,Right,Right,2.0 Stars,2.0 Stars,10,5,1,1,1,13,6,10,1,1,1,13,5,10,1,1,1,13,44,40,Normal,Normal,Normal,40,47,39,47,48,36,42,38,41,42,44,51,40,52,51,50.0,,,37.0,37.0,,,,,,,,3,NEU,96.0,95-97,3/4,Power,18.0,64.0,-,-,-,22,35,32,24,30,30,60,24,24,22,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,66.1,31,4.21,4.79,0.1,-0.5,-0.2,4.52,0.27231463353787694,4.206184043977636,4.85303638587855
RP,15,Emilio Pagan,,Cincinnati,MLB,MLB,05/07/1991,34,USA,6' 3',205 lbs,Left,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,52,24,Flyball,Normal,Normal,45,41,53,62,36,45,41,53,62,36,45,41,53,62,36,54.0,,,,,35.0,44.0,,,,,,3,EX FB,95.0,94-96,3/4,Normal,19.0,52.0,2,2,1,28,32,47,10,15,24,30,26,21,22,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,7,8,67.0,38,5.1,3.49,-2.6,1.1,-0.6,2.7,0.2835820472265601,4.219507705176107,3.766701131360908
RP,16,Colin Poche,,Minnesota,MLB,MLB,01/17/1994,31,USA,6' 3',220 lbs,Left,Left,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,20,Normal,Pull,Pull,41,41,46,76,35,48,48,49,90,43,39,37,45,71,29,48.0,,,44.0,,,,,,,,,2,EX FB,93.0,92-94,3/4,Normal,16.0,53.0,1,2,3,22,42,60,30,3,3,3,16,14,7,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,5,36.0,17,4.25,3.53,-1.6,0.4,-0.4,3.23,0.4444443209876886,3.6109179126442243,4.12396354479455
RP,47,Cal Quantrill,,Miami,MLB,MLB,02/10/1995,30,CAN,6' 3',195 lbs,Left,Right,2.0 Stars,2.0 Stars,9,9,15,1,4,9,8,6,14,1,1,5,10,9,15,1,5,9,19,10,Normal,Normal,Normal,27,46,44,54,44,28,46,44,54,44,27,46,44,54,43,34.0,11.0,16.0,,31.0,21.0,22.0,,,,,,6,NEU,94.0,93-95,OTT,Normal,50.0,47.0,2,3,1,19,19,59,18,8,15,54,20,9,13,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,117.2,63,4.82,4.57,-0.7,0.4,0.1,4.83,0.4266211240084365,4.772378104971998,4.892934623386391
RP,2,Burch Smith,,Seattle,MLB,MLB,04/12/1990,35,USA,6' 4',225 lbs,Right,Right,2.0 Stars,2.0 Stars,11,17,1,1,12,1,17,11,1,1,13,1,17,11,1,1,12,1,42,16,Normal,Normal,Normal,35,43,58,43,44,34,42,57,41,42,36,45,59,44,45,44.0,,24.0,30.0,,,30.0,,,,,,4,FB,96.0,95-97,3/4,Power,15.0,59.0,-,-,-,26,52,16,22,-,-,-,18,18,13,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,58.1,21,3.24,4.79,0.5,-0.6,0.5,3.77,0.25817551494397334,4.079230924412053,4.672481973604913
