POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,Predicted_XGB
SP,13,Jordan Quintana,,Tampa Bay,MLB,MLB,05/21/2013,22,DOM,6' 1',190 lbs,Left,Left,2.5 Stars,3.0 Stars,1,4,1,13,1,1,1,1,1,7,1,1,6,1,1,14,1,1,49,6,Flyball,Normal,Pull,43,49,47,47,50,43,49,48,47,50,44,49,47,48,50,35.0,30.0,,,,,84.0,,,,,,3,NEU,93.0,92-94,3/4,Normal,55.0,62.0,4,1,1,22,16,45,3,45,39,43,19,7,21,3,32,32,0.125,0.125,0.156,0.5,0.122,0.281,0.308,-0.61,-1,-0.2,-4.5,0.0,-0.0,-0.0,0,0,103.2,36,3.13,3.61,1.3,1.6,2.3,4.08,1.6066958
SP,14,Ramon Salazar,,Toronto,MLB,MLB,10/03/2009,25,USA,6' 2',195 lbs,Left,Left,2.5 Stars,2.5 Stars,11,19,3,1,1,1,15,7,1,1,1,1,21,11,5,1,1,1,36,5,Normal,Spray,Normal,68,49,36,51,49,100,61,40,57,63,56,46,35,47,45,100.0,67.0,,94.0,,,,,,,,,3,NEU,97.0,96-98,SIDE,Power,88.0,99.0,1,4,4,20,16,60,3,21,24,39,17,5,3,8,48,47,0.043,0.062,0.043,0.2,0.052,0.105,0.105,-1.19,-4,-0.6,-9.7,0.0,-0.1,-0.1,0,0,175.0,73,3.75,4.74,-0.6,0.5,2.4,3.25,0.4426084
SP,21,Logan Webb,,Colorado,MLB,MLB,11/18/1996,38,USA,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,60,8,Normal,Spray,Spray,26,63,60,55,68,24,59,60,52,62,27,65,61,56,70,21.0,38.0,,22.0,39.0,,13.0,,,,,,5,EX GB,91.0,90-92,OTT,GB'er,53.0,45.0,1,1,2,18,13,25,1,23,12,46,10,10,10,19,6,5,0.2,0.333,0.4,0.8,0.323,0.733,0.25,0.08,0,0.0,0.1,0.0,0.1,0.1,19,2,109.2,45,3.69,3.78,1.6,1.2,0.7,4.58,1.2100241
SP,32,Antonio Alvarez,,Arizona,MLB,MLB,12/31/2008,26,VEN,6' 1',205 lbs,Right,Right,2.5 Stars,3.0 Stars,1,3,1,1,14,1,10,7,1,1,21,3,1,1,1,1,11,1,87,4,Normal,Normal,Pull,41,50,53,55,49,35,45,50,51,44,46,55,56,58,54,56.0,48.0,,,43.0,,,,,,,,3,NEU,94.0,93-95,SIDE,Normal,64.0,72.0,2,1,4,29,27,58,19,40,44,43,19,10,3,8,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-1,-0.0,-2.4,0.0,0.0,0.0,0,0,190.2,82,3.87,3.63,0.4,3.0,3.0,3.96,3.0760748
SP,55,Roger Bird,,Cleveland,MLB,MLB,08/14/2009,26,USA,6' 2',195 lbs,Right,Left,2.5 Stars,2.5 Stars,8,13,1,1,1,1,13,8,1,1,1,1,12,8,1,1,1,1,79,12,Groundball,Normal,Spray,48,48,43,47,49,52,50,43,50,50,47,48,43,47,48,72.0,57.0,21.0,,49.0,,,,,,,,4,EX GB,96.0,95-97,3/4,Power,62.0,86.0,5,4,4,29,22,31,3,25,34,29,20,5,4,6,38,36,0.083,0.105,0.083,0.6,0.087,0.189,0.176,-0.74,-2,-0.5,-6.7,0.0,0.0,0.0,0,0,150.2,83,4.96,4.79,-2.0,0.5,0.4,3.89,0.49013802
SP,2,Walin Castillo,,Baltimore,MLB,MLB,01/02/2005,30,DOM,6' 3',185 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,13,Normal,Normal,Normal,39,49,50,54,48,39,49,50,55,48,40,49,51,53,49,46.0,40.0,54.0,,,,,,,,,,3,EX FB,92.0,91-93,3/4,Normal,40.0,39.0,1,1,1,29,24,53,15,7,9,14,18,13,18,29,52,51,0.118,0.115,0.137,0.7,0.109,0.253,0.231,-0.75,-2,-0.6,-8.3,0.0,0.0,0.0,0,0,174.0,76,3.93,3.99,1.1,2.2,2.7,3.96,1.967833
SP,39,Garrett Crochet,,Baltimore,MLB,MLB,06/21/1999,36,USA,6' 6',225 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,62,1,Flyball,Normal,Normal,49,45,46,46,44,56,48,47,50,47,48,44,46,45,44,68.0,36.0,,54.0,36.0,,57.0,,,,,,5,NEU,98.0,97-99,3/4,Power,45.0,55.0,1,1,2,17,13,40,9,6,17,26,11,10,11,11,50,50,0.14,0.14,0.2,1.6,0.147,0.34,0.286,-0.87,0,-0.6,-6.4,0.0,-0.0,-0.0,0,0,161.2,66,3.67,4.42,-0.3,1.2,2.4,4.08,1.169979
SP,5,Jorge Diaz,,Chicago,MLB,MLB,06/26/2012,23,DOM,6' 3',195 lbs,Right,Right,2.5 Stars,2.5 Stars,11,15,1,1,23,3,17,12,1,1,26,10,15,10,1,1,22,1,96,2,Normal,Spray,Normal,53,47,47,49,47,51,47,46,49,47,55,48,47,49,47,90.0,,,44.0,,,85.0,,,15.0,,,4,NEU,97.0,96-98,OTT,Power,29.0,49.0,10,15,10,26,5,73,11,32,46,53,5,15,1,20,14,14,0.071,0.071,0.071,0.1,0.063,0.143,0.125,-0.23,-1,-0.1,-2.7,0.0,0.2,0.2,0,0,175.1,76,3.9,4.45,-0.7,1.2,1.8,3.74,1.1607337
SP,57,Jeury Espinal,,New York,MLB,MLB,01/05/2007,28,DOM,5' 11',175 lbs,Right,Right,2.5 Stars,2.5 Stars,6,12,1,1,3,1,11,3,1,1,2,1,12,7,1,1,4,1,43,9,Normal,Normal,Normal,46,43,51,43,43,46,43,51,42,43,47,43,51,43,43,48.0,46.0,67.0,57.0,,,,,,21.0,,,5,GB,93.0,92-94,3/4,GB'er,54.0,37.0,1,-,1,31,30,50,14,7,14,17,34,4,8,31,52,51,0.118,0.115,0.118,0.8,0.101,0.233,0.25,-0.84,-2,-0.7,-8.6,0.0,-0.0,-0.0,0,0,162.1,79,4.38,4.57,-0.5,1.2,1.9,3.78,1.3135115
SP,59,Francisco Frias,,Arizona,MLB,MLB,10/15/2004,30,DOM,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,9,1,1,6,1,10,1,1,1,3,1,9,1,1,1,7,1,38,14,Normal,Normal,Normal,45,51,48,50,52,43,48,47,47,49,47,54,49,52,55,52.0,61.0,,55.0,,,,,,11.0,,,4,NEU,93.0,92-94,3/4,Normal,66.0,52.0,1,-,2,22,40,52,15,10,12,16,14,1,16,23,10,10,0.2,0.2,0.2,0.4,0.176,0.4,0.5,-0.13,0,-0.2,-1.0,0.0,0.0,0.0,0,0,180.2,92,4.58,4.1,-1.7,1.7,0.3,3.94,1.6391704
SP,17,Rick Gillette,,Arizona,MLB,MLB,06/02/2009,26,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,8,14,1,4,5,1,17,11,1,11,12,1,13,7,1,1,1,1,28,8,Normal,Normal,Pull,51,42,56,49,40,48,40,53,47,37,56,44,58,51,42,94.0,57.0,,76.0,,,,,,,,,3,FB,97.0,96-98,OTT,Power,55.0,14.0,1,4,2,28,1,35,7,34,38,34,9,2,1,4,8,8,0.25,0.25,0.25,0.5,0.22,0.5,0.333,-0.04,0,-0.2,-0.5,0.0,-0.1,-0.1,0,0,183.1,85,4.17,3.89,-0.2,2.2,2.3,3.33,2.194284
SP,13,Tony Landaverde,,Kansas City,MLB,MLB,02/21/2009,26,PUR,5' 10',200 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,15,19,1,1,1,1,19,21,2,1,1,1,14,18,1,46,17,Flyball,Normal,Normal,41,51,46,55,50,40,54,48,55,54,41,50,45,55,49,50.0,26.0,,,,,58.0,,,,,,3,NEU,95.0,94-96,3/4,Normal,48.0,19.0,1,2,4,27,14,52,4,28,30,41,1,5,3,3,51,49,0.041,0.078,0.041,0.2,0.061,0.119,0.083,-1.07,-4,-1.3,-10.1,0.2,-0.5,-0.3,0,0,161.1,89,4.96,4.5,-1.9,1.0,0.8,4.18,1.081539
SP,26,Tucker Long,,Colorado,MLB,MLB,07/07/2007,28,USA,6' 1',185 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,9,Flyball,Normal,Pull,39,53,50,55,52,37,50,49,52,49,41,57,51,57,57,45.0,43.0,,50.0,,,,,,,,,3,EX GB,92.0,92-94,3/4,GB'er,37.0,69.0,1,1,1,28,33,32,23,6,4,4,20,18,11,13,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-2,-0.5,-4.1,0.0,0.0,0.0,0,0,166.0,74,4.01,4.44,-0.4,1.9,3.0,3.74,2.0295608
SP,55,Manuel Moreno,,Kansas City,MLB,MLB,10/23/2006,28,PAN,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,9,2,1,1,1,5,1,3,1,1,1,9,1,2,1,1,1,44,17,Normal,Normal,Normal,40,47,50,48,47,40,47,50,48,47,40,47,50,48,47,38.0,54.0,47.0,,31.0,,,,,,,,4,EX GB,90.0,89-91,3/4,GB'er,54.0,53.0,1,-,1,29,34,50,18,10,15,26,18,1,13,27,31,30,0.0,0.032,0.0,0.0,0.022,0.032,0.0,-0.83,-3,-0.6,-7.1,0.0,0.0,0.0,0,0,121.2,52,3.85,3.81,-0.4,1.8,1.9,4.19,1.698958
SP,2,Jesus Santos,,Arizona,MLB,MLB,06/04/2012,23,DOM,6' 3',200 lbs,Left,Left,2.5 Stars,3.5 Stars,1,1,1,1,10,1,1,1,1,1,8,1,1,1,1,1,11,1,99,10,Flyball,Normal,Normal,40,51,67,51,51,46,60,78,55,62,38,49,64,49,49,37.0,33.0,,38.0,51.0,,,,,,,,4,GB,90.0,89-91,OTT,GB'er,57.0,97.0,4,1,1,18,9,53,3,39,35,42,16,2,4,1,9,8,0.0,0.111,0.0,0.1,0.076,0.111,0.0,-0.07,0,0.1,-1.6,0.0,0.0,0.0,0,0,190.1,94,4.44,4.77,-1.6,0.2,1.5,4.36,0.2663406
SP,15,Joe Thomas,,Kansas City,MLB,MLB,04/13/2009,26,USA,6' 1',200 lbs,Right,Right,2.5 Stars,3.5 Stars,1,3,1,1,5,1,6,1,1,1,9,1,2,1,1,1,5,1,35,5,Normal,Normal,Normal,50,45,64,51,43,47,42,62,49,39,53,46,67,52,44,62.0,29.0,,,47.0,,14.0,41.0,,,,,5,EX FB,93.0,92-94,3/4,Normal,91.0,81.0,4,4,2,19,19,55,19,41,36,42,20,7,7,3,55,53,0.057,0.091,0.075,0.5,0.08,0.166,0.115,-0.94,-3,-0.9,-10.1,0.0,0.1,0.1,0,0,188.2,105,5.01,4.53,-1.6,1.1,0.7,3.27,1.1552325
SP,2,Miguel Ventura,,Milwaukee,MLB,MLB,06/15/2010,25,COL,6' 2',205 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,6,5,1,72,4,Normal,Normal,Normal,45,48,58,46,48,49,49,61,47,50,44,47,57,46,48,38.0,63.0,49.0,39.0,47.0,58.0,,,,,,,6,NEU,89.0,89-91,OTT,Normal,76.0,98.0,3,2,5,38,13,56,4,54,56,57,21,22,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,58.0,31,4.81,4.95,-0.2,0.1,0.3,4.2,0.20923552
SP,26,Jonathan Wells,,Atlanta,MLB,MLB,11/25/2010,24,USA,6' 0',180 lbs,Left,Left,2.5 Stars,4.0 Stars,12,20,1,1,3,1,17,10,1,1,9,1,21,13,1,1,2,1,35,4,Groundball,Pull,Pull,98,45,27,51,43,100,46,28,52,44,94,45,27,51,43,98.0,62.0,58.0,,95.0,,,,64.0,,,,5,NEU,96.0,96-98,3/4,Power,72.0,100.0,6,11,13,8,9,27,4,45,31,38,39,25,15,35,14,13,0.154,0.214,0.154,0.5,0.175,0.368,0.333,0.0,0,0.1,-1.5,0.0,0.0,0.0,0,0,165.0,86,4.69,4.24,-0.1,1.2,0.7,2.96,1.2422229
SP,21,Ethan Bagwell,,Toronto,MLB,MLB,02/24/2006,29,USA,6' 4',215 lbs,Right,Right,2.5 Stars,2.5 Stars,9,1,1,1,1,17,1,9,1,1,1,17,1,9,1,1,1,17,36,22,Normal,Normal,Normal,36,59,45,60,58,34,54,44,57,53,38,63,46,63,63,46.0,36.0,,42.0,,,,,,,,,3,EX GB,92.0,92-94,3/4,GB'er,90.0,54.0,1,1,1,45,46,33,32,38,21,20,18,40,31,43,49,47,0.085,0.102,0.085,0.5,0.086,0.187,0.154,-0.83,-3,-0.7,-8.6,0.0,0.0,0.0,0,0,169.2,75,3.98,4.38,-0.4,1.2,1.8,4.05,1.2050283
SP,66,Brayan Bello,,Boston,MLB,MLB,05/17/1999,36,DOM,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,4,1,12,1,1,9,1,5,12,1,1,9,1,4,11,1,1,9,71,7,Normal,Normal,Normal,42,44,49,49,42,39,40,47,45,39,45,46,50,52,44,47.0,42.0,,48.0,47.0,,,,,,,,4,NEU,96.0,95-97,3/4,Power,60.0,60.0,3,3,1,24,29,54,23,7,9,9,13,1,13,33,37,34,0.088,0.162,0.118,0.9,0.137,0.28,0.167,-0.54,0,-0.4,-5.3,0.0,-0.0,-0.0,0,0,153.0,71,4.18,3.79,-0.4,2.6,2.8,3.45,2.6899643
SP,16,Caden Bogenpohl,,Chicago,MLB,MLB,04/06/2005,30,USA,6' 5',210 lbs,Left,Right,2.5 Stars,2.5 Stars,41,51,49,50,57,30,48,39,47,48,53,27,53,42,49,51,58,30,55,41,Normal,Pull,Pull,44,51,43,51,52,44,53,43,51,53,43,51,43,50,51,51.0,60.0,61.0,,,,,,,,,,3,GB,93.0,92-94,3/4,GB'er,56.0,46.0,1,1,1,39,47,47,39,51,46,64,47,48,46,50,20,17,0.235,0.35,0.412,2.8,0.339,0.762,0.333,0.14,2,0.4,0.5,0.0,0.3,0.3,0,0,164.0,69,3.79,3.45,-1.1,1.9,1.0,3.67,1.6769111
SP,43,Nate Brittain,,Atlanta,MLB,MLB,06/03/2005,30,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,37,Flyball,Spray,Spray,49,53,49,57,52,47,51,49,55,50,50,56,50,58,56,62.0,39.0,87.0,76.0,,,,,,,,,4,NEU,96.0,95-97,3/4,Power,30.0,25.0,1,1,1,26,25,19,30,29,19,27,10,8,16,6,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1,-0.2,-2.0,0.0,0.0,0.0,0,0,142.1,95,6.01,4.45,-2.0,0.6,-1.2,4.19,0.59913075
SP,6,Pat Carlson,,Milwaukee,MLB,MLB,10/14/2011,23,USA,6' 1',190 lbs,Right,Right,2.5 Stars,2.5 Stars,13,22,1,1,6,1,24,14,1,1,10,1,22,12,1,1,4,1,95,6,Groundball,Spray,Spray,86,51,22,49,53,63,47,21,44,48,100,58,23,52,60,100.0,59.0,,100.0,94.0,,,,,,,,4,GB,100.0,99-101,3/4,Power,40.0,74.0,12,7,7,19,16,49,11,33,33,36,12,9,15,22,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0,-0.1,-1.0,0.0,0.0,0.0,0,2,132.0,59,4.02,4.6,0.2,0.5,1.3,3.54,0.4752424
SP,12,Ian Early,,Cleveland,MLB,MLB,05/27/2010,25,USA,6' 2',200 lbs,Left,Left,2.5 Stars,4.0 Stars,13,20,1,1,6,3,17,11,1,1,1,1,21,14,1,1,9,6,56,11,Groundball,Normal,Spray,44,47,49,46,48,53,57,56,52,58,41,45,47,44,45,59.0,26.0,,37.0,52.0,,,,,,,,4,NEU,96.0,95-97,3/4,Power,78.0,64.0,2,2,1,12,6,40,3,25,21,35,16,12,2,2,38,37,0.189,0.211,0.216,1.5,0.19,0.427,0.292,-0.14,0,-0.1,-3.6,0.0,0.0,0.0,0,0,162.0,73,4.06,4.3,-0.1,1.4,2.5,3.94,1.3615338
SP,39,Jaime Guevara,,Cleveland,MLB,MLB,12/29/2006,28,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,7,1,1,12,1,10,5,1,1,16,1,5,1,1,1,11,1,42,20,Normal,Normal,Normal,50,50,39,61,48,44,47,37,57,45,56,55,40,67,51,78.0,11.0,,67.0,50.0,8.0,,,,,,,5,EX GB,96.0,95-97,3/4,Power,59.0,47.0,5,1,2,35,18,42,25,23,36,33,6,1,5,5,28,27,0.074,0.107,0.074,0.3,0.087,0.181,0.118,-0.33,-1,-0.3,-4.9,0.0,-0.1,-0.1,0,0,86.1,41,4.27,3.92,-0.6,1.2,1.0,3.88,1.2155586
SP,56,Alfonso Rodriguez,,Atlanta,MLB,MLB,09/22/2008,27,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,52,2,Flyball,Normal,Spray,39,49,48,48,50,40,50,48,49,50,39,49,48,48,50,41.0,57.0,,,,24.0,40.0,,,,,,4,NEU,90.0,89-91,3/4,Normal,38.0,50.0,11,9,9,28,22,70,15,42,29,48,10,4,5,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0,0.0,-0.5,0.0,0.0,0.0,0,0,59.2,21,3.17,4.17,0.5,0.6,1.5,4.78,0.67706245
SP,55,Carlos Rodón,,New York,MLB,MLB,12/10/1992,42,USA,6' 3',220 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,8,1,1,1,1,1,4,1,1,1,1,1,9,1,27,1,Normal,Normal,Normal,45,40,55,39,40,48,41,56,40,42,44,39,55,38,40,60.0,37.0,47.0,56.0,,,44.0,,,,,,5,NEU,97.0,96-98,3/4,Power,49.0,46.0,1,1,4,13,30,47,4,28,17,59,9,11,11,25,7,6,0.0,0.143,0.0,0.0,0.098,0.143,0.0,-0.08,0,-0.2,-1.1,0.0,0.0,0.0,0,0,155.1,79,4.58,4.68,-1.7,0.6,0.1,4.03,0.70707065
SP,54,Erick Matos,,Indianapolis,MLB,MLB,01/20/2007,28,CUB,6' 4',195 lbs,Right,Right,2.5 Stars,2.5 Stars,12,19,14,1,12,1,19,12,13,1,13,2,19,12,14,1,11,1,60,25,Normal,Normal,Normal,48,43,50,55,40,48,43,50,55,40,48,42,50,54,39,48.0,,58.0,,,37.0,,,,,,,3,FB,91.0,90-92,3/4,Normal,43.0,45.0,2,-,2,35,46,57,27,10,16,34,74,3,20,73,33,32,0.031,0.061,0.031,0.2,0.047,0.092,0.077,-0.85,-3,-0.4,-6.5,0.0,-0.0,-0.0,0,0,143.0,66,4.15,3.88,-1.1,1.6,0.5,3.26,1.683572
SP,19,David Weyrauch,,Chicago,MLB,MLB,10/17/2010,24,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,10,15,1,1,10,1,16,11,1,1,11,1,14,10,1,1,10,1,86,4,Groundball,Normal,Normal,33,49,67,54,47,31,47,65,52,45,35,49,69,55,48,38.0,,20.0,,37.0,,27.0,,,,,,4,FB,93.0,92-94,3/4,Normal,39.0,52.0,1,3,4,27,7,79,9,34,38,51,10,8,2,13,10,10,0.1,0.1,0.1,0.1,0.088,0.2,0.125,-0.16,0,-0.0,-1.7,0.0,0.0,0.0,0,0,96.1,53,4.95,4.64,-0.3,0.5,0.6,4.1,0.5217402
SP,57,Drew Rasmussen,,Miami,MLB,MLB,07/27/1995,40,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,80,2,Flyball,Normal,Normal,37,43,83,46,42,31,37,76,40,36,41,47,90,51,46,47.0,,,40.0,39.0,,,,,,,,3,FB,95.0,94-96,3/4,Normal,47.0,67.0,1,1,1,22,17,27,9,12,26,5,15,15,16,17,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-1,0.0,-2.0,0.0,0.0,0.0,0,0,146.1,93,5.72,4.41,-2.4,1.1,-0.3,4.04,1.0966262
SP,41,Kevin Gausman,,St. Louis,MLB,MLB,01/06/1991,44,USA,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,19,1,1,1,1,1,18,1,1,1,1,1,20,1,54,18,Normal,Normal,Normal,31,38,83,31,41,28,36,80,28,39,34,40,86,34,42,35.0,,,23.0,23.0,31.0,,,,,,,4,GB,91.0,90-92,3/4,GB'er,42.0,43.0,-,-,-,8,25,27,14,18,23,52,10,10,9,23,10,9,0.111,0.2,0.111,0.3,0.156,0.311,0.2,-0.14,0,-0.2,-1.2,0.0,0.0,0.0,0,0,153.2,68,3.98,3.93,-1.0,1.9,0.8,3.65,1.8857584
SP,35,Jose Flores,,St. Louis,MLB,MLB,02/10/2010,25,DOM,5' 10',190 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,10,1,3,1,1,1,12,1,1,1,1,1,10,1,81,2,Flyball,Normal,Normal,40,41,46,39,41,39,39,45,38,40,41,42,46,40,42,36.0,57.0,,,41.0,,45.0,,,,,,4,EX FB,92.0,91-93,3/4,Normal,37.0,82.0,4,2,1,31,18,48,2,39,34,40,19,12,2,4,7,6,0.0,0.143,0.0,0.1,0.098,0.143,0.0,-0.16,0,-0.1,-1.2,0.0,0.0,0.0,0,0,138.1,77,5.01,4.43,-1.9,0.8,-0.4,4.22,0.7876238
SP,3,Tucker Biven,,St. Louis,MLB,MLB,02/21/2004,31,USA,6' 1',200 lbs,Right,Right,2.0 Stars,2.0 Stars,34,42,41,26,25,21,44,35,42,27,26,22,41,33,40,25,25,21,30,35,Normal,Pull,Pull,38,44,50,49,43,36,42,49,45,41,40,46,51,52,44,42.0,,39.0,47.0,,,,,,,,,3,EX GB,92.0,91-93,3/4,GB'er,25.0,41.0,1,1,1,55,53,66,46,35,27,48,47,37,58,62,5,5,0.2,0.2,0.2,0.3,0.176,0.4,0.333,-0.1,0,-0.1,-0.5,0.0,0.1,0.1,0,1,119.0,69,5.22,4.24,-1.3,0.7,-0.0,3.94,0.69867045
SP,6,Justice de Jong,,Cincinnati,MLB,MLB,07/21/2007,30,USA,6' 3',195 lbs,Right,Right,2.5 Stars,2.5 Stars,42,32,48,55,49,52,34,43,52,60,53,55,32,41,47,53,48,51,26,15,Flyball,Pull,Pull,49,45,47,55,42,50,45,47,56,43,49,44,47,55,42,52.0,59.0,62.0,,,,,,,,,,3,FB,92.0,91-93,3/4,Normal,64.0,62.0,1,1,1,40,48,53,27,26,23,27,47,33,49,88,117,104,0.279,0.35,0.442,17.1,0.343,0.793,0.342,0.02,16,0.5,1.7,0.4,-0.6,-0.2,0,0,173.0,84,4.37,4.29,-1.2,2.6,3.0,3.63,2.572486
SP,23,Josh Hammond,,Chicago,MLB,MLB,09/21/2006,30,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,45,48,45,54,46,42,52,48,48,59,48,45,47,44,44,52,45,41,28,21,Normal,Pull,Pull,42,51,46,52,50,39,48,45,49,47,44,56,47,55,56,49.0,36.0,,61.0,21.0,,,,,,,,4,GB,94.0,93-95,3/4,GB'er,54.0,43.0,1,1,1,35,28,74,44,36,23,63,30,21,44,48,118,104,0.269,0.356,0.5,19.8,0.367,0.856,0.361,-0.5,19,0.9,5.8,0.0,0.5,0.5,0,0,172.1,85,4.44,4.19,-1.7,1.8,1.0,4.18,1.8750546
SP,49,Connor Comeau,,San Francisco,MLB,MLB,08/11/2008,30,USA,5' 10',195 lbs,Right,Right,2.5 Stars,2.5 Stars,51,47,54,42,59,58,50,56,60,43,66,64,46,50,52,41,57,56,62,35,Normal,Normal,Normal,36,46,50,36,49,36,46,50,37,50,35,45,50,36,49,36.0,56.0,45.0,,,,,,,,,,3,GB,88.0,87-89,3/4,GB'er,52.0,35.0,1,1,1,56,70,66,68,48,55,55,60,59,52,75,186,169,0.308,0.371,0.462,30.0,0.36,0.833,0.362,1.04,29,1.5,8.9,0.0,0.4,0.4,0,0,157.2,72,4.11,4.68,-1.3,0.3,1.7,4.16,0.2752398
SP,11,Roki Sasaki,,Los Angeles,MLB,MLB,11/03/2001,24,JPN,6' 2',195 lbs,Right,Right,4.0 Stars,4.5 Stars,1,1,1,1,1,3,1,1,1,1,1,6,1,1,1,1,1,3,18,5,Flyball,Normal,Normal,76,62,56,62,62,63,57,55,59,57,87,68,57,66,69,100.0,,,99.0,,100.0,,,,,,,3,NEU,99.0,98-100,3/4,Power,73.0,65.0,1,1,1,17,20,31,14,6,7,1,4,5,2,4,12,11,0.0,0.083,0.0,0.1,0.057,0.083,0.0,-0.25,-1,-0.1,-2.4,0.0,0.0,0.0,0,0,193.1,75,3.49,3.0,0.9,5.2,4.2,2.53,5.10501
SP,21,Tarik Skubal,,Milwaukee,MLB,MLB,11/20/1996,29,USA,6' 3',240 lbs,Left,Left,4.0 Stars,4.0 Stars,2,1,1,1,1,6,1,1,1,1,1,3,1,3,1,1,1,8,56,11,Normal,Spray,Spray,55,60,77,57,61,62,69,81,60,72,52,59,76,56,60,76.0,73.0,47.0,55.0,66.0,,,,,,,,5,NEU,96.0,95-97,3/4,Power,48.0,59.0,1,1,2,27,18,44,2,18,10,37,21,12,26,25,13,12,0.167,0.231,0.167,0.5,0.188,0.397,0.222,-0.13,0,-0.1,-1.2,0.0,0.0,0.0,0,0,194.0,62,2.88,3.25,1.9,4.5,5.3,3.28,4.586054
SP,35,Garrett Crochet,,Boston,MLB,MLB,06/21/1999,27,USA,6' 6',245 lbs,Left,Left,4.0 Stars,4.0 Stars,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,62,3,Normal,Normal,Normal,73,48,52,43,51,91,55,55,46,59,67,47,51,41,50,100.0,55.0,,80.0,59.0,,91.0,,,,,,5,FB,98.0,97-99,3/4,Power,58.0,53.0,1,1,2,18,14,42,10,6,21,33,14,13,12,13,45,45,0.111,0.111,0.133,0.8,0.106,0.244,0.25,-0.7,-2,-0.6,-7.7,0.0,0.1,0.1,0,0,184.1,62,3.03,3.42,2.2,4.0,5.6,2.43,4.0357733
