//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vL,CON vR,GAP vR,POW vR,EYE vR,K vR,BA vR,GB Hitter Type,FB Hitter Type,BattedBallType,SPE,Steal Rate,STE,Baserunning,BUN,BFH,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,IF RNG,IF ERR,IF ARM,TDP,C ABI,C FRM,C ARM,OF RNG,OF ERR,OF ARM,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,Unnamed: 121,Raw_Rating_C,Rating_C,Raw_Rating_1B,Rating_1B,Raw_Rating_2B,Rating_2B,Raw_Rating_3B,Rating_3B,Raw_Rating_SS,Rating_SS,Raw_Rating_LF,Rating_LF,Raw_Rating_CF,Rating_CF,Raw_Rating_RF,Rating_RF,Raw_Rating_All_Positions,Rating_All_Positions
Snapshot RP Murray Wall BOS 1958,70593,51,7,,,,1958,N,Boston Red Sox,BOS,Wall,Murray,,The United States,26,19,9,1926,1,1,1,12,3,3,2,2,1,1,3,3,2,2,1,1,3,3,2,2,1,1,0,2,0,19,5,6,34,27,17,50,79,72,58,121,36,80,57,68,104,58,78,87,50,135,0,57,0,0,0,0,69,0,0,0,0,0,25,112,2,86-88,3,191,35,20,26,23,0,0,0,8,6,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,wallmu01,10,65,63,513,2025-03-14,,2.1486647552238276,0.5748044600897174,2.6625248781735706,0.6042296225189735,19.882623153659306,13.022774899225071,6.109118870632456,1.1828902071598115,15.574856968475768,8.708824334106968,3.7848982309792514,1.5570650805712476,5.168384014310057,2.4590889426747617,4.1143322004908685,2.076169758516721,4.174735442512021,1.227815818749111
MLB 2025 Live SP Taijuan Walker PHI,72363,41,1,,,,2025,N,Philadelphia Phillies,PHI,Walker,Taijuan,Sky,The United States,99,13,8,1992,1,1,1,11,29,14,2,19,30,31,30,15,2,20,31,32,29,14,2,19,30,31,2,2,0,19,16,17,25,39,27,58,80,75,71,99,58,80,75,71,99,59,80,75,71,99,64,59,54,0,56,0,59,0,0,0,0,0,55,57,4,92-94,4,193,39,13,50,23,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,walketa01,0,11,13,0,2025-03-14,,9.140822260160641,6.900975011727297,13.584939221318054,8.95519101412481,28.248324467297834,20.898617628309534,19.76024506957643,12.546746526005137,26.560827544420068,18.696118107746813,11.348898130822011,7.924634647105565,11.473109355249372,8.076325712857082,9.71344377729441,6.8597079246651855,15.525669639106246,10.92950439938531
MLB 2025 Live RP Ryan Walker SF,72680,97,1,,,,2025,N,San Francisco Giants,SFG,Walker,Ryan,,The United States,74,26,11,1995,1,1,1,12,18,14,2,20,17,19,19,15,2,22,18,20,18,14,2,20,17,19,1,1,0,17,14,15,22,79,6,100,99,86,95,107,71,73,78,73,74,136,125,95,119,138,0,131,0,0,0,124,0,0,0,0,0,0,16,37,2,96-98,2,188,38,21,42,3,3,3,2,4,16,28,71,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,4,75,0,0,walkery01,0,5699,4946,0,2025-03-14,,8.12341398684627,5.980472541196639,10.113450240322608,6.3009911695754255,25.61741254344111,18.4217603070246,15.189886624027569,8.742159567834882,23.034161586247375,15.490042802676353,8.854585541423088,5.824858187033142,9.338316599073883,6.1743179776682195,8.345303358281495,5.690852505153288,12.171795377032035,8.062934735100063
MLB 2025 Live RP Josh Walker TOR,71911,54,1,,,,2025,N,Toronto Blue Jays,TOR,Walker,Josh,,The United States,48,1,12,1994,2,2,1,12,13,6,2,6,15,10,12,6,2,6,14,10,14,7,3,7,16,11,0,0,0,15,13,11,22,28,9,77,66,69,60,80,100,82,73,70,107,72,63,68,57,75,87,86,0,0,0,76,0,0,0,0,0,0,24,52,2,94-96,3,198,14,18,33,11,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,walkejo03,0,17,18,0,2025-03-14,,5.063750571404539,3.2122350432535427,7.260855077767731,4.119979598326134,11.454219694093084,5.087901585424707,10.0097666382475,4.429977673469451,12.402259705403564,5.824631201355537,6.148487118538416,3.5467949678671613,6.2509857762248835,3.4236401476263976,5.2860705994196,3.077231315360554,8.627560226968221,5.0336628631178835
MLB 2025 Live RF Jordan Walker STL,72541,54,1,,,,2025,N,St. Louis Cardinals,STL,Walker,Jordan,,The United States,18,22,5,2002,1,1,9,0,69,76,72,62,71,69,70,76,73,63,72,70,69,76,72,62,71,69,2,2,0,71,34,67,66,56,50,1,27,12,1,80,1,26,12,1,76,1,28,13,1,84,37,0,0,0,0,0,0,0,0,0,0,0,31,38,3,91-93,3,196,31,35,81,24,4,4,1,65,61,81,0,0,0,0,0,0,23,0,75,0,1,1,1,0,1,1,1,8,0,1,0,1,walkejo02,0,12,20,0,2025-03-14,,53.23743810872223,46.79748941534073,69.92835378464282,52.033732525864195,49.49590566460444,40.902034151275984,67.74959548918862,52.495398018610885,56.92415920361281,46.29927898739005,69.58952193339418,56.953088979705704,67.93215081890534,58.378882377704066,68.71344347130804,57.26569581536955,69.8815660868589,57.387705171585345
Snapshot LF Gee Walker CWS 1939,70935,60,7,,,,1939,N,Chicago White Sox,CHW,Walker,Gee,,The United States,7,19,3,1908,1,1,7,0,74,81,77,48,93,59,76,67,51,55,101,58,74,89,88,46,91,60,2,1,0,82,71,78,97,45,10,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,29,0,0,0,0,0,0,0,0,0,0,0,1,24,2,89-91,3,180,10,2,4,7,0,0,0,55,63,75,0,0,0,0,0,0,69,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1,walkege02,0,250,196,752,2025-03-14,,57.81382906799791,50.93798963990079,73.39628431329639,54.68521168090416,40.22898355482028,32.177742142386165,67.31075864521327,52.13008904925001,46.974614957636376,37.25419547733765,74.05324947705955,60.71076957683731,67.53105516457244,58.021523549834264,70.46790315922013,58.76459876862836,76.06780262914096,62.675106136113875
Negro League Star SP Edsall Walker HoGr 1944,71727,53,2,,,,1944,N,Homestead Grays,HoGr,Walker,Edsall,The Catskill Wildman,The United States,92,15,9,1910,3,2,1,11,46,60,62,57,32,58,44,59,59,55,31,57,47,61,64,58,33,59,2,0,0,37,4,12,29,26,12,53,79,51,77,85,57,87,52,83,96,52,78,51,76,82,52,44,63,67,0,65,0,0,0,0,0,0,63,60,2,88-90,3,180,29,25,26,25,1,1,1,49,56,56,63,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,walkeed02,6,30,47,441,2025-03-14,,41.34857004900763,36.04100874988541,55.18423194153828,40.760804362121696,40.14326176177932,32.097039839598345,51.21300988145051,38.72954602134794,42.58018223118327,33.259237516710506,54.86994041903242,44.561766858598915,51.289741312441535,43.55121748053465,53.697686673144844,44.43715243802489,50.11901559093184,40.49657470162727
MLB 2025 Live 1B Christian Walker HOU,72231,73,1,,,,2025,N,Houston Astros,HOU,Walker,Christian,,The United States,53,28,3,1991,1,1,3,0,61,75,97,79,69,56,63,77,102,82,71,57,61,75,96,79,69,56,2,0,0,35,20,74,47,56,52,1,28,1,1,84,1,28,1,1,84,1,28,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,3,183,67,66,63,31,0,0,0,45,48,49,0,0,79,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,walkech02,0,174,191,0,2025-03-14,,62.50168719141448,55.17934003706707,83.48313462236345,62.39732503309511,71.66634055538987,61.774266124292566,77.07203548997933,60.2558470223156,72.9022885645189,60.824920648038024,74.4253181058715,61.023986513492,65.22008430676311,55.96254876896421,71.99701749262476,60.07098044613398,77.0900620553133,63.548835331400696
Historical All-Star SP Bill Walker STL 1935,71214,70,5,,,,1935,N,St. Louis Cardinals,STL,Walker,Bill,,The United States,18,7,10,1903,1,2,1,11,7,21,10,17,6,5,8,19,16,16,8,6,7,22,8,18,6,5,2,0,0,10,15,6,9,51,23,78,81,54,90,65,149,78,68,84,68,66,82,50,92,64,71,0,116,95,0,0,0,0,0,0,0,0,65,104,2,90-92,2,183,26,13,21,23,0,0,0,5,1,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,walkebi01,0,375,459,1365,2025-03-14,,7.663580361993565,5.56443701365853,10.42319547055965,6.537813393827258,18.092478262239524,11.337452999898964,11.809902130554345,5.928497340704771,15.512930977074568,8.652527708872787,8.614335159580058,5.6226092393826095,7.711354298987938,4.724765148395948,8.651337916482603,5.952309696929974,10.2696704353894,6.4371809860549325
Historical All-Star SP Bob Walk PIT 1988,71225,75,5,,,,1988,N,Pittsburgh Pirates,PIT,Walk,Bob,,The United States,17,26,11,1956,1,1,1,11,8,25,10,23,8,6,11,20,17,13,14,6,8,27,8,26,7,7,2,0,0,48,62,41,46,41,5,39,124,64,116,140,40,138,53,144,128,38,117,75,102,149,0,39,49,51,0,55,0,0,0,0,0,0,73,115,1,89-91,3,193,24,15,23,32,0,0,0,7,8,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,walkbo01,101,322,352,11165,2025-03-14,,9.111546709159724,6.874487889763267,12.098423691359656,7.818644330515734,18.35812956213245,11.587548930926598,12.962410368746214,6.887900823921499,15.796893866555084,8.910677025626239,10.732973565595708,7.406133514272734,9.154632461356291,6.010663379459701,11.397559313348296,8.298513140887797,15.800182053962011,11.164131251618153
MLB 2025 Live SP Matt Waldron SD,72671,62,1,,,,2025,N,San Diego Padres,SDP,Waldron,Matt,,The United States,61,26,9,1996,1,1,1,11,25,18,5,12,29,20,26,19,6,13,31,21,25,18,5,12,29,20,0,0,0,18,17,17,21,75,2,64,76,93,71,88,60,72,91,69,80,67,80,95,73,94,70,68,0,0,66,0,0,0,0,0,0,86,52,42,3,91-93,3,188,22,32,58,9,3,3,1,19,19,23,67,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,1,2,0,1,waldrma01,0,26,35,0,2025-03-14,,10.510925844922614,8.140579374829041,13.437410236933772,8.842394629183671,19.211289369553782,12.39075146160647,18.05809974028726,11.129798599955482,21.511046163211756,14.105385791640172,14.420656248607857,10.51051959760305,17.902099950866383,13.804277434141085,14.546774362354645,10.989009690865648,15.578511024364408,10.974668141423205
MLB 2025 Live SP Ken Waldichuk ATH,72145,52,1,,,,2025,N,Athletics,OAK,Waldichuk,Ken,,The United States,30,8,1,1998,2,2,1,11,17,21,6,8,18,16,16,21,6,8,17,16,18,22,7,9,19,17,0,0,0,12,18,6,13,57,26,74,77,66,74,83,78,81,67,77,90,73,75,66,73,80,97,91,81,86,0,0,0,0,0,0,0,0,50,56,3,94-96,3,193,19,58,31,23,1,1,2,14,7,3,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,waldike01,0,18,16,0,2025-03-14,,8.483421350241267,6.30619002955043,11.331984930493226,7.232647471218495,15.811896696407183,9.190412235478862,14.225774869534723,7.939586410594998,16.502602298929553,9.55223321621824,12.18550554710266,8.628912277140476,14.323397613874004,10.615808901442717,11.948967934475045,8.76960291077749,12.5087345145598,8.350917955362526
Hardware Heroes SP Rube Walberg PHA 1931,70273,56,9,,,,1931,N,Philadelphia Athletics,OAK,Walberg,Rube,,The United States,12,27,7,1896,2,2,1,11,13,37,15,35,21,5,11,37,15,26,12,8,15,38,15,39,25,5,0,2,0,10,4,6,15,31,5,74,79,56,66,107,55,67,44,49,103,80,83,60,71,107,70,0,99,90,0,0,0,0,0,0,0,0,83,44,4,89-91,3,185,27,18,23,23,0,0,0,7,8,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,walberu01,25,76,39,523,2025-03-14,,13.528691660653756,10.87090992326674,18.23837549771668,12.513073498860805,21.99602335194543,15.0124236998799,19.358910686308057,12.212656414990928,20.675976041317345,13.34622750232063,15.076906398452282,11.062967844233754,13.03155527326767,9.464833418052166,14.90186470221853,11.292377139409911,16.190792313637917,11.497987393336789
Launch Deck Mission - Snapshot SP Tim Wakefield BOS 2002,69552,98,7,,ME,Launch Deck Mission,2002,N,Boston Red Sox,BOS,Wakefield,Tim,,The United States,49,2,8,1966,1,1,1,11,3,3,2,3,1,1,3,3,2,3,1,1,3,3,2,3,1,1,0,0,0,13,3,6,22,23,25,93,106,96,96,128,89,113,86,104,131,96,101,105,89,127,34,0,82,0,0,0,0,0,0,0,0,139,63,33,2,75-80,3,188,25,20,23,24,0,0,0,5,1,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,75,0,0,wakefti01,5017,8888,9047,0,2025-03-14,,2.058474492734775,0.49320461308972297,2.565207421465471,0.5298235161246756,14.56956012866456,8.020821419681985,5.307143691332137,0.515287360622941,11.854636952268404,5.326789952384217,3.180574577391837,1.0483298933854253,4.110276136634353,1.5163607259981537,3.2966751260664764,1.3776136092636144,3.896600101562088,0.9900924371815433
Snapshot RP Rick Waits ML4 1984,70523,53,7,,,,1984,N,Milwaukee Brewers,MIL,Waits,Rick,,The United States,36,15,5,1952,2,2,1,12,3,2,1,2,1,1,3,2,1,2,1,1,3,3,2,3,1,1,0,2,0,5,3,6,5,28,38,73,53,65,62,36,101,57,58,68,36,66,52,68,61,36,60,63,90,67,0,0,0,0,46,0,0,0,24,49,1,87-89,3,191,28,51,34,23,0,0,0,7,3,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,waitsri01,0,17,28,308,2025-03-14,,1.9922650117911906,0.4333014332358963,2.4428708376386883,0.4362885103812207,16.05071260595235,9.415244138300281,5.997852499979269,1.0902667099629262,14.114123257028906,7.380878241367222,3.4051902572848882,1.2374171470067716,5.280498553472156,2.5589781333686044,3.644805499731547,1.6750348887611533,3.552650404280849,0.6961172636290542
MLB 2025 Live 2B Will Wagner TOR,71922,69,1,,,,2025,N,Toronto Blue Jays,TOR,Wagner,Will,,The United States,7,29,7,1998,2,1,4,0,83,83,38,88,84,81,79,80,38,84,79,79,85,85,39,89,86,82,2,2,0,40,15,72,49,60,35,1,23,1,1,68,1,23,1,1,67,1,23,1,1,69,5,0,0,0,0,0,0,0,0,0,0,0,1,23,4,75-80,4,180,59,53,53,62,1,1,1,51,59,49,0,0,24,58,27,0,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,1,wagnewi01,0,37,47,0,2025-03-14,,43.24918315307914,37.760592818256924,59.649732412523925,44.17499657785694,61.496357878248475,52.1997927932764,64.81012006054064,50.04843679818675,60.961606478392,49.96970316612361,57.844316631755824,47.06567321797827,59.84569243790035,51.17419876311811,57.30757936182326,47.52122376168506,61.16742306263026,49.9396924878755
Complete Live 2 - Snapshot SS Honus Wagner PIT 1909,72745,100,7,,ME,Complete Live 2,1909,N,Pittsburgh Pirates,PIT,Wagner,Honus,The Flying Dutchman,The United States,53,24,2,1874,1,1,6,0,125,137,99,105,120,115,124,150,96,100,109,126,126,133,101,107,126,113,2,1,0,98,85,104,100,103,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,26,0,0,0,0,9,0,0,0,0,0,1,15,2,90-92,3,180,102,89,101,107,0,0,0,94,97,81,0,0,88,0,115,110,121,0,0,0,1,0,1,1,1,0,0,0,5,200,0,1,wagneho01,23000,47777,35978,0,2025-03-14,,80.18523455197602,71.17857010044703,108.7707954262772,81.73153745381818,106.40027521435968,94.47433471153242,111.48788684303464,88.90526276774425,106.2318157100805,91.12463578364093,107.661219327897,89.00282257113257,106.88250645930209,93.08195952750388,104.83364086176809,88.12458126817937,109.99340337387795,91.67145195540273
Snapshot SS Heinie Wagner BOS 1907,69404,70,7,,,,1907,N,Boston Americans,BOS,Wagner,Heinie,,The United States,28,23,9,1880,1,1,6,0,58,75,83,71,96,24,56,50,54,65,79,32,58,85,99,74,102,20,0,1,0,71,90,88,62,63,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,1,15,2,90-92,3,175,102,61,91,85,0,0,0,2,1,4,0,0,0,14,0,92,0,0,0,0,0,1,0,1,0,0,0,0,2,5,0,1,wagnehe01,120,215,225,1566,2025-03-14,,61.39035581335964,54.173860421941484,77.94554500969276,58.16344453697605,87.43694009221969,76.62140888481053,78.35044092765449,61.320053410803524,85.71566745917373,72.47350266172822,65.20006026898368,53.25792730891424,48.938503543312855,41.45636662851905,58.59086255873989,48.61758236540701,76.23392903837356,62.81709503847908
Snapshot SP Charlie Wagner BOS 1942,70663,51,7,,,,1942,N,Boston Red Sox,BOS,Wagner,Charlie,Broadway,The United States,27,3,12,1912,1,1,1,11,4,4,2,5,2,1,4,4,3,5,3,1,4,4,2,5,2,1,1,1,0,16,5,6,26,50,51,41,96,45,83,123,31,91,33,74,126,51,105,55,97,121,42,0,60,63,0,0,47,0,0,0,0,0,81,80,4,87-89,3,180,26,20,23,23,0,0,0,2,2,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,wagnech01,0,12,12,351,2025-03-14,,2.738212233211657,1.1081988939830532,3.3910264581702814,1.1612208130330783,15.524629113209391,8.91996577539051,6.153406869228158,1.219757674748655,12.539088111471546,5.949021256702319,3.264468059497176,1.1189535833058408,3.6058835234361797,1.0669687889589092,3.0134489951518635,1.1356425414796671,5.415002945128633,2.287877383609569
Clubhouse - Unsung Heroes 3B Butts Wagner WAS 1898,72919,41,8,,CS,,1898,N,Washington Senators,MIN,Wagner,Butts,,The United States,44,17,9,1871,1,1,5,0,71,121,32,65,115,37,77,125,36,66,128,44,70,120,31,65,112,36,0,0,0,66,75,82,64,65,48,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,33,0,0,0,0,0,0,0,0,0,0,0,1,25,2,90-92,3,178,58,37,67,40,0,0,0,61,50,62,0,0,0,44,44,31,0,35,0,0,0,1,1,1,0,1,0,0,0,1,0,0,wagnebu01,2502,0,2700,0,2025-04-01,,40.73158147873233,35.48278692475965,53.08082537227015,39.152600672080105,57.35354672262484,48.29956639327393,59.738315775561844,45.82642212101955,56.505261625681186,45.9184611849985,53.879792969974986,43.72823528185593,57.54301752136523,49.12261530603282,55.09102311924133,45.62753380063263,58.41399742921492,47.58632865343872
MLB 2025 Live 3B Eric Wagaman MIA,73390,46,1,,,,2025,N,Miami Marlins,FLA,Wagaman,Eric,,The United States,34,14,8,1997,1,1,5,0,74,94,65,62,81,67,75,94,65,62,83,67,74,94,65,62,81,67,3,2,0,51,34,70,51,44,27,1,27,11,1,80,1,26,11,1,76,1,28,11,1,84,24,18,0,3,0,0,0,0,0,0,0,0,24,0,3,86-88,4,193,32,36,69,23,1,1,3,42,50,64,0,0,45,0,31,0,18,0,0,0,1,1,1,0,1,0,1,8,0,1,0,0,wagamer01,6,25,27,0,2025-05-05,,50.86688034084871,44.65272183373392,68.08514502289908,50.62446853693186,49.287521068461274,40.70585163831539,67.46275499096402,52.25661814354808,55.608332043531604,45.103066753594256,64.21997322497123,52.432864839765074,59.823585906213346,51.15450280240004,61.46031278094239,51.06906497393986,67.95169654710007,55.738238004238575
MLB 2025 Live 1B LaMonte Wade Jr. SF,72694,67,1,,,,2025,N,San Francisco Giants,SFG,Wade Jr.,LaMonte,,The United States,31,1,1,1994,2,2,3,0,66,75,70,115,71,63,64,74,67,108,68,62,67,76,72,118,73,64,0,0,0,12,14,12,27,61,49,1,24,11,1,70,1,24,12,1,70,1,24,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,86-88,3,185,32,47,64,19,4,4,4,54,54,62,0,0,61,0,0,0,10,3,8,0,1,0,0,0,1,1,1,8,1,2,0,1,wadela01,26,47,65,0,2025-03-14,,55.62230856568463,48.95520643525249,73.31437547366751,54.62258655646898,49.97699081606621,41.35494907737233,70.54489128004651,54.82233714971639,57.54821699170376,46.866606964313604,67.43275085177497,55.13746363820017,63.42365255362844,54.362006008868704,66.6660830300191,55.51655638915378,63.76014092972435,52.15569875558388
MLB 2025 Live 3B Tyler Wade SD,72674,42,1,,,,2025,N,San Diego Padres,SDP,Wade,Tyler,T-Wade,The United States,14,23,11,1994,2,1,5,0,74,64,22,75,73,76,72,63,21,75,70,76,75,65,23,76,74,77,0,0,0,77,90,88,79,60,40,1,23,5,1,67,1,22,5,1,66,1,23,5,1,69,5,0,0,0,0,0,0,0,0,0,0,0,10,0,4,75-80,3,185,70,76,58,62,1,1,3,66,63,58,0,0,0,22,64,22,10,28,8,0,1,1,1,1,1,1,1,8,0,1,0,1,wadety01,0,19,15,0,2025-03-14,,34.10477835101634,29.487171584507742,46.630011782911815,34.22049559560589,62.32917444788943,52.98384329648699,54.76234699881008,41.684185546395994,58.4870289887682,47.72007650058115,50.50145895113979,40.88426685658271,57.620939020312655,49.192039981241585,52.37564323818582,43.307679459734494,53.57155824411483,43.44747663202476
MLB 2025 Live SP Michael Wacha KC,72030,66,1,,,,2025,N,Kansas City Royals,KCR,Wacha,Michael,Wachamole,The United States,52,1,7,1991,1,1,1,11,10,8,2,25,12,7,11,8,2,26,13,8,10,8,2,25,12,7,0,0,0,18,7,21,27,51,17,62,81,87,76,93,63,82,87,77,94,62,81,87,76,92,75,65,60,0,63,0,0,0,0,67,0,0,56,56,3,94-96,4,198,23,58,53,24,0,0,0,15,20,30,85,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,8,1,2,0,1,wachami01,0,34,37,0,2025-03-14,,6.188932344968746,4.230245835506935,7.741417244331185,4.487403500510978,16.530144121281886,9.866602257905415,12.039549932691973,6.11966725514249,17.399147093517318,10.367277839074058,8.418032334403513,5.4573564747117835,11.209278995191182,7.8412643074083705,9.653852887240067,6.808797116223601,9.768025235271832,6.008422839349102
MLB 2025 Live RP Austin Voth SEA,72163,52,1,,,,2025,N,Seattle Mariners,SEA,Voth,Austin,,The United States,30,26,6,1992,1,1,1,12,27,26,2,19,16,37,28,27,2,20,17,38,27,26,2,19,16,37,0,0,0,17,13,20,17,88,8,75,62,76,47,94,73,60,76,46,89,77,65,77,49,97,82,71,76,0,70,0,0,0,0,0,0,0,18,56,3,94-96,3,188,29,23,29,9,1,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,vothau01,0,23,29,0,2025-03-14,,8.56944784894149,6.384022701705424,12.540413305948455,8.156576777588528,22.30092414485718,15.299470846666171,17.462855518283614,10.634288580130482,20.633807882707963,13.307892629219156,11.243380065705022,7.83580682729392,10.84493894837854,7.516653131324842,9.535777852531414,6.707921034857744,15.898689566222005,11.24832601393881
MLB 2025 Live SS Anthony Volpe NYY,71860,68,1,,,,2025,N,New York Yankees,NYY,Volpe,Anthony,,The United States,11,28,4,2001,1,1,6,0,71,112,67,73,71,74,74,118,70,75,74,76,71,110,66,73,70,74,2,2,0,75,78,90,79,76,48,1,20,1,1,60,1,20,1,1,59,1,21,1,1,62,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,3,180,86,82,79,87,0,0,3,64,58,53,0,0,0,0,0,84,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,1,volpean01,0,89,77,0,2025-03-14,,52.40443432736607,46.04382733217149,70.44655309285449,52.42993269554084,78.40327688086649,68.11671716169792,73.83086429821677,57.5577396873457,75.20145329550961,62.915080406218706,70.12444667144202,57.40340237572393,68.59146223948194,58.96630025150351,69.45099254725241,57.89581259475361,73.09491244572617,60.134165078366
Snapshot 1B Daniel Vogelbach PIT 2022,71141,69,7,,,,2022,N,Pittsburgh Pirates,PIT,Vogelbach,Daniel,The Babe,The United States,19,17,12,1992,2,1,3,0,57,79,83,136,61,55,43,55,82,121,53,36,62,91,83,141,65,61,0,0,0,22,3,6,36,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,0,0,0,0,0,0,0,1,7,2,91-93,3,183,36,34,34,33,0,0,0,5,3,9,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,2,0,1,vogelda01,111,225,204,1845,2025-03-14,,58.59011663172088,51.6403375949861,80.0507251279992,59.77300423120131,53.0998393169552,44.294937338686616,73.56395196980257,57.33554898266509,57.98808539635596,47.26648924586853,62.97567938696065,51.38538629935592,47.19541351619074,39.90334903225535,58.98678974029713,48.95583831155407,66.01751825116092,54.085088125856096
MLB 2025 Live RP Victor Vodnik COL,72589,46,1,,,,2025,N,Colorado Rockies,COL,Vodnik,Victor,,The United States,38,9,10,1999,1,1,1,12,17,11,3,9,15,19,18,12,3,10,16,20,17,11,3,9,15,19,0,0,0,15,10,18,17,32,6,71,62,55,61,64,62,59,55,59,60,77,65,56,64,68,0,92,0,63,0,78,0,0,0,0,0,0,17,50,1,98-100,3,183,48,22,62,13,1,1,1,39,6,27,82,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8,0,1,0,1,vodnivi01,0,11,14,0,2025-03-14,,6.4796977995223735,4.493316547906068,8.817411400284369,5.310077441607015,30.370492139944577,22.896520518682216,15.575426172680515,9.0631012961784,27.65479051116648,19.690634655087912,14.222910323265443,10.344051994114228,21.30457304198507,16.83573335385928,16.52997200364172,12.68333234866276,10.711523119514597,6.814834231651852
Snapshot C Ozzie Virgil ATL 1986,71187,66,7,,,,1986,N,Atlanta Braves,ATL,Virgil,Ozzie,,Puerto Rico,9,7,12,1956,1,1,2,0,61,32,79,109,73,53,103,41,34,144,128,78,52,30,101,100,60,44,2,0,0,5,5,16,13,11,7,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,33,0,0,0,0,0,0,0,0,0,0,0,1,2,2,90-92,4,185,6,5,6,5,55,89,55,3,2,1,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,virgioz02,0,98,107,5120,2025-03-14,,80.43170432486754,71.40156419319082,72.79506779410711,54.22553895818818,34.91157019952594,27.171693068705228,67.4268762333978,52.226750934063745,44.98163150807869,35.442383670712296,63.749774776091726,52.037039697914004,44.608558169303606,37.598573139906605,55.250583342784765,45.763852287708566,65.43154321918618,53.58425293662973
