POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,Predicted_XGB
RP,32,Stephen Kolek,,San Diego,MLB,MLB,04/18/1997,29,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,19,Normal,Normal,Normal,37,59,55,53,61,34,52,52,50,54,39,63,57,56,67,43.0,12.0,,37.0,37.0,,33.0,,,,,,5,GB,96.0,96-98,3/4,Power,44.0,44.0,2,2,1,26,26,65,22,15,38,24,14,9,9,21,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-2,-0.2,-3.7,0.0,0.0,0.0,0,0,165.2,67,3.64,4.15,0.6,1.6,2.8,4.07,1.5641663
RP,44,Drew Sommers,,Detroit,MLB,MLB,08/14/2000,26,USA,6' 3',245 lbs,Left,Left,2.5 Stars,2.5 Stars,8,1,1,1,1,12,1,8,1,1,1,12,1,8,1,1,1,12,36,35,Normal,Spray,Pull,47,69,43,65,70,64,98,46,92,100,43,59,42,59,59,,,,51.0,62.0,,,,,,,,2,EX GB,94.0,93-95,SIDE,GB'er,21.0,50.0,1,1,1,32,37,38,22,25,30,22,16,14,16,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,40.2,11,2.43,3.37,0.8,0.4,1.1,3.17,0.39310715
RP,25,Matt Strahm,,Baltimore,MLB,MLB,11/12/1991,34,USA,6' 3',185 lbs,Right,Left,2.5 Stars,2.5 Stars,11,1,1,1,5,16,1,11,1,1,8,16,1,10,1,1,5,15,44,9,Normal,Normal,Normal,56,48,63,66,44,70,53,70,74,49,52,46,61,63,43,59.0,,,56.0,,,46.0,,,,,,3,EX FB,93.0,92-94,3/4,Normal,24.0,51.0,-,-,-,29,27,39,17,-,-,-,18,13,17,27,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0,-0.1,-0.5,0.0,0.0,0.0,0,3,58.1,33,5.09,3.17,0.5,0.8,-0.7,2.91,0.8164963
RP,16,Ryan Weathers,,New York,MLB,MLB,12/17/1999,26,USA,6' 1',225 lbs,Right,Left,2.5 Stars,2.5 Stars,1,3,1,1,11,1,4,2,1,1,11,1,3,1,1,1,11,1,73,1,Normal,Normal,Normal,47,49,50,51,49,54,55,52,55,56,44,48,49,49,48,61.0,41.0,,49.0,44.0,,,,,,,,4,NEU,97.0,96-98,3/4,Power,41.0,90.0,2,2,2,24,43,39,3,26,21,35,21,12,26,27,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0,0.0,-0.7,0.0,0.0,0.0,2,2,157.1,55,3.15,4.04,0.7,1.4,3.1,3.9,1.3007772
RP,55,Bryce Elder,,Atlanta,MLB,MLB,05/19/1999,27,USA,6' 2',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,3,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,17,7,Normal,Normal,Normal,42,50,49,52,50,38,47,47,48,46,45,56,50,55,56,39.0,40.0,,43.0,46.0,,,,,,,,4,NEU,92.0,91-93,3/4,Normal,54.0,41.0,3,3,5,40,20,47,10,51,10,18,20,15,15,31,2,2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.09,0,-0.2,-0.5,0.0,0.0,0.0,0,0,66.1,30,4.07,3.88,-0.1,0.6,0.3,3.4,0.67695373
RP,93,Yimi Garcia,,Milwaukee,MLB,MLB,08/18/1990,36,DOM,6' 1',225 lbs,Right,Right,2.5 Stars,2.5 Stars,1,4,1,1,6,1,5,1,2,1,9,1,3,1,1,1,5,1,38,34,Normal,Spray,Spray,55,48,49,52,46,50,46,49,50,44,59,49,50,54,48,66.0,41.0,,69.0,,,54.0,,,,,,4,NEU,95.0,94-96,3/4,Normal,8.0,64.0,-,-,-,21,28,45,22,-,-,-,20,21,13,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,5,52.0,23,3.98,4.05,-0.7,0.1,0.4,3.52,0.24950564
RP,35,Colin Holderman,,Texas,MLB,MLB,10/08/1995,30,USA,6' 4',240 lbs,Right,Right,2.5 Stars,2.5 Stars,8,1,1,1,1,12,1,9,1,4,1,13,1,8,1,1,1,12,48,7,Flyball,Normal,Normal,51,58,41,56,59,46,50,40,53,50,56,65,42,59,69,76.0,,,75.0,,,46.0,,,,,,3,FB,98.0,97-99,3/4,Power,13.0,51.0,-,-,2,10,24,58,3,7,13,24,17,8,19,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,3,3,64.0,34,4.78,3.57,-1.0,0.6,-0.3,4.04,0.61200297
RP,77,Joe Jimenez,,Detroit,MLB,MLB,01/17/1995,31,PUR,6' 3',270 lbs,Right,Right,2.5 Stars,2.5 Stars,13,18,14,1,1,9,18,13,14,1,1,9,18,13,14,1,1,9,46,36,Normal,Normal,Normal,53,49,49,56,48,49,46,48,53,44,58,51,50,58,49,59.0,46.0,,69.0,,,,,,,,,3,FB,94.0,93-95,3/4,Normal,12.0,52.0,1,1,2,16,16,51,5,11,19,34,18,12,10,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,1,54.1,26,4.31,3.8,-0.0,0.3,0.0,3.12,0.4381423
RP,64,Dean Kremer,,Baltimore,MLB,MLB,01/07/1996,30,USA,6' 4',205 lbs,Right,Right,2.5 Stars,2.5 Stars,7,10,1,1,1,4,10,8,1,1,1,5,10,7,1,1,1,4,53,34,Normal,Normal,Normal,42,50,48,58,49,42,50,48,57,49,42,51,49,58,50,46.0,21.0,31.0,,38.0,28.0,37.0,,,,,,6,NEU,95.0,94-96,3/4,Normal,52.0,58.0,3,3,5,21,43,45,22,22,3,3,12,11,10,19,37,34,0.118,0.189,0.118,1.1,0.15,0.307,0.267,-0.45,0,-0.3,-4.7,0.0,0.1,0.1,0,0,149.2,58,3.49,4.09,-0.5,1.6,2.5,4.12,1.591886
RP,59,Elvis Peguero,,Milwaukee,MLB,MLB,03/20/1997,29,DOM,6' 5',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,38,Normal,Spray,Spray,45,67,42,52,75,37,52,40,44,57,53,79,44,57,88,,,,69.0,52.0,,,,,,,,2,EX GB,97.0,97-99,3/4,GB'er,19.0,43.0,1,1,3,17,33,50,31,3,3,3,15,11,13,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,61.1,28,4.11,4.16,-0.8,0.1,-0.3,4.84,0.12549977
RP,55,Ryan Pressly,,Indianapolis,MLB,MLB,12/15/1988,37,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,12,20,1,1,1,1,21,13,1,1,1,3,20,12,1,1,1,1,53,37,Normal,Spray,Spray,44,50,56,49,51,42,49,55,46,50,45,53,56,51,54,45.0,29.0,49.0,46.0,,,,,,,,,4,EX GB,92.0,91-93,3/4,GB'er,11.0,50.0,-,-,-,22,19,46,12,-,-,-,16,16,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,4,55.2,23,3.72,4.13,-1.2,0.1,-0.1,3.91,0.32950488
RP,65,Jose Quijada,,Arizona,MLB,MLB,11/09/1995,30,VEN,5' 11',215 lbs,Left,Left,2.5 Stars,2.5 Stars,11,1,1,1,15,17,1,10,1,1,14,15,1,11,1,1,15,18,54,16,Normal,Normal,Normal,61,60,29,58,61,76,76,31,61,81,58,57,29,56,58,92.0,63.0,,58.0,,,,,,,,,3,EX FB,95.0,94-96,3/4,Normal,14.0,67.0,2,2,3,29,32,41,11,11,20,31,13,12,7,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,53.1,19,3.21,3.33,1.3,0.7,1.0,3.3,0.6728664
RP,66,Jorge Alcala,,Philadelphia,MLB,MLB,07/28/1995,31,DOM,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,6,42,33,Flyball,Pull,Pull,50,49,48,65,47,44,45,46,59,42,57,56,49,73,51,81.0,,,81.0,,,,,,,,,2,EX FB,98.0,97-99,3/4,Power,17.0,51.0,1,1,1,33,45,50,33,3,3,3,17,14,23,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,23.1,7,2.7,3.82,0.3,0.1,0.3,3.59,0.064754434
RP,81,Jordan Balazovic,,Detroit,MLB,MLB,09/17/1998,28,CAN,6' 5',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,44,Normal,Pull,Pull,45,55,42,54,55,42,50,41,51,50,48,60,43,56,61,,,47.0,49.0,54.0,41.0,,,,,,,4,EX GB,96.0,95-97,3/4,GB'er,36.0,51.0,-,-,-,28,43,48,45,-,-,-,19,14,17,25,51,51,0.059,0.059,0.118,0.3,0.075,0.176,0.091,-1.07,-3,-0.7,-9.5,0.0,-0.1,-0.1,0,0,156.0,84,4.85,3.95,-1.2,1.8,0.3,3.81,1.5207103
RP,61,Cody Bradford,,Texas,MLB,MLB,02/22/1998,28,USA,6' 4',200 lbs,Left,Left,2.5 Stars,2.5 Stars,2,1,1,1,1,7,1,1,1,1,1,3,1,3,1,1,1,9,42,17,Normal,Spray,Spray,44,46,75,60,43,45,47,77,61,44,43,46,74,60,43,44.0,56.0,43.0,36.0,,,27.0,,,,,,5,FB,91.0,90-92,3/4,Normal,33.0,69.0,1,-,1,27,26,44,13,2,3,3,14,16,18,27,15,15,0.2,0.2,0.2,0.6,0.175,0.4,0.429,-0.32,0,-0.3,-1.6,0.0,-0.1,-0.1,1,2,115.0,44,3.44,4.15,0.2,0.6,1.3,3.67,0.5307593
RP,56,Jeremiah Estrada,,San Diego,MLB,MLB,11/01/1998,27,USA,6' 1',190 lbs,Switch,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,44,32,Normal,Pull,Pull,79,45,42,59,41,64,42,41,56,38,90,47,42,62,44,91.0,,,87.0,,69.0,,,,,,,3,EX FB,95.0,95-97,3/4,Normal,7.0,59.0,3,3,5,41,56,56,33,13,25,40,16,15,14,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,35.2,9,2.27,1.7,0.9,1.4,1.2,2.59,1.183948
RP,37,Kevin Ginkel,,Arizona,MLB,MLB,03/24/1994,32,USA,6' 4',230 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,44,19,Normal,Normal,Normal,46,49,54,52,49,41,47,52,47,47,49,52,55,55,51,51.0,,,50.0,,,,,,,,,2,FB,93.0,92-94,OTT,Normal,17.0,49.0,2,2,1,13,30,52,17,13,20,28,17,15,8,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,54.0,18,3.0,3.44,-0.1,0.4,0.9,3.93,0.49716127
RP,56,Hunter Harvey,,Milwaukee,MLB,MLB,12/09/1994,31,USA,6' 3',230 lbs,Right,Right,2.5 Stars,2.5 Stars,7,6,1,1,10,9,7,8,1,1,11,10,5,7,1,1,10,9,44,22,Normal,Normal,Normal,48,50,50,55,49,46,48,49,54,47,49,51,50,56,50,76.0,,38.0,46.0,,41.0,,,,,,,4,NEU,98.0,97-99,3/4,Power,13.0,37.0,3,3,2,16,27,47,5,6,20,23,14,14,3,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,4,1,41.1,15,3.27,3.29,-0.6,0.5,0.5,3.49,0.57746524
RP,47,Jared Koenig,,Milwaukee,MLB,MLB,01/24/1994,32,USA,6' 5',230 lbs,Right,Left,2.5 Stars,2.5 Stars,1,1,10,1,1,4,1,1,10,1,1,7,1,1,9,1,1,3,42,12,Normal,Spray,Spray,49,50,46,56,49,51,52,47,58,51,48,50,46,56,49,,,48.0,,57.0,,51.0,,,,,,3,NEU,96.0,95-97,3/4,Normal,23.0,68.0,4,4,2,33,20,43,15,6,21,12,10,10,10,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,-0.0,-0.2,0.0,0.0,0.0,1,4,94.0,32,3.06,3.06,0.7,1.4,1.2,3.57,1.3385012
RP,41,Hoby Milner,,Cleveland,MLB,MLB,01/13/1991,35,USA,6' 3',180 lbs,Left,Left,2.5 Stars,2.5 Stars,2,1,10,1,17,6,1,1,10,1,16,3,1,3,11,1,18,6,45,19,Normal,Normal,Normal,43,48,72,52,48,51,58,81,58,58,40,47,69,50,46,37.0,,48.0,,49.0,,,,,,,,3,NEU,90.0,89-91,SIDE,Normal,8.0,60.0,-,-,-,25,17,41,18,25,34,49,17,16,11,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,6,71.0,28,3.55,3.18,-0.1,1.0,0.6,3.52,0.880377
RP,52,Jordan Montgomery,,Chicago,MLB,MLB,12/27/1992,33,USA,6' 6',225 lbs,Left,Left,2.5 Stars,2.5 Stars,13,1,11,1,1,24,1,12,10,1,1,22,1,13,11,1,1,25,45,35,Normal,Spray,Spray,38,49,53,47,50,38,49,53,46,49,38,49,53,47,50,43.0,36.0,38.0,,,,31.0,,,,,,4,FB,93.0,92-94,3/4,Normal,55.0,64.0,1,1,1,17,13,34,2,26,2,53,19,12,17,29,5,5,0.2,0.2,0.2,0.2,0.175,0.4,0.25,-0.04,0,-0.1,-0.6,0.0,0.0,0.0,25,5,104.2,50,4.3,4.28,-0.5,1.0,1.2,3.92,0.9460358
RP,19,Tomoyuki Sugano,,Baltimore,MLB,MLB,10/11/1989,36,JPN,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,18,1,10,1,1,35,1,18,11,1,1,36,1,17,10,1,1,35,6,1,Normal,Normal,Normal,35,46,81,45,46,34,44,79,44,44,36,47,84,47,47,34.0,,22.0,24.0,31.0,30.0,30.0,,,,,,6,FB,92.0,91-93,3/4,Normal,72.0,71.0,2,2,4,24,43,74,28,14,32,53,3,4,4,6,30,29,0.103,0.133,0.103,0.5,0.111,0.237,0.158,-0.51,-1,-0.4,-4.8,0.0,-0.0,-0.0,1,0,137.2,75,4.9,4.15,-1.8,1.0,-0.6,3.8,1.0007317
RP,38,Jesus Tinoco,,Boston,MLB,MLB,04/30/1995,31,VEN,6' 4',245 lbs,Right,Right,2.5 Stars,2.5 Stars,15,18,6,1,10,14,18,15,6,1,10,14,18,15,6,1,10,14,26,9,Normal,Normal,Normal,47,53,45,54,53,41,47,43,48,46,52,60,47,58,61,50.0,,,60.0,50.0,,,,,,,,3,NEU,95.0,94-96,3/4,Normal,16.0,70.0,-,-,-,14,27,25,8,-,-,-,13,10,17,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,67.1,25,3.34,3.69,1.0,0.4,1.1,4.13,0.4237866
RP,25,Josh Winckowski,,Boston,MLB,MLB,06/28/1998,28,USA,6' 4',210 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,34,Flyball,Normal,Normal,37,49,55,46,50,35,48,55,44,49,38,50,56,47,52,43.0,27.0,,36.0,36.0,,34.0,,,,,,5,NEU,96.0,95-97,OTT,Power,42.0,46.0,1,1,1,28,52,45,23,3,3,3,13,10,7,21,4,4,0.25,0.25,0.25,0.2,0.219,0.5,1.0,-0.14,0,-0.1,-0.3,0.0,0.0,0.0,0,1,55.0,33,5.4,4.16,-0.6,0.1,-0.3,4.15,0.22217754
RP,53,Brandon Woodruff,,New York,MLB,MLB,02/10/1993,33,USA,6' 4',215 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,15,Normal,Normal,Normal,52,43,49,58,39,52,42,48,58,39,52,43,49,58,39,66.0,59.0,61.0,59.0,,,,,,,,,4,NEU,95.0,94-96,OTT,Normal,60.0,48.0,3,3,5,22,23,65,15,33,15,10,19,11,23,23,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-1,-0.0,-2.5,0.0,0.0,0.0,0,0,189.1,68,3.23,4.26,0.6,1.7,3.3,3.53,1.7080756
RP,17,Jose Berrios,,Toronto,MLB,MLB,05/27/1994,32,PUR,6' 0',205 lbs,Right,Right,2.5 Stars,2.5 Stars,17,22,1,1,10,13,23,17,1,1,11,14,22,16,1,1,10,12,65,37,Normal,Normal,Normal,41,47,57,58,44,37,44,54,55,41,43,49,59,60,47,41.0,32.0,,40.0,43.0,,30.0,,,,,,5,NEU,95.0,94-96,3/4,Normal,58.0,50.0,-,-,-,24,31,42,12,-,-,-,16,16,15,16,43,42,0.095,0.116,0.095,0.6,0.098,0.212,0.16,-0.77,-2,-0.6,-7.2,0.0,-0.0,-0.0,0,0,172.1,91,4.75,4.21,-0.8,1.6,1.2,4.09,1.6069827
RP,17,Miguel Castro,,New York,MLB,MLB,12/24/1994,31,DOM,6' 7',200 lbs,Right,Right,2.5 Stars,2.5 Stars,10,12,1,1,16,7,13,10,1,1,17,9,12,10,1,1,16,7,52,7,Normal,Normal,Normal,49,51,46,57,50,43,46,45,52,45,55,55,48,60,54,,46.0,,58.0,63.0,,,,,,,,3,NEU,95.0,94-96,3/4,Normal,6.0,60.0,2,2,2,28,15,35,21,9,16,19,10,9,11,16,3,2,0.5,0.667,0.5,0.8,0.521,1.167,1.0,-0.0,0,0.0,0.5,0.0,0.0,0.0,1,0,55.0,10,1.64,3.38,2.4,0.7,2.0,3.52,0.65386176
RP,74,Nabil Crismatt,,Colorado,MLB,MLB,12/25/1994,31,COL,6' 1',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,6,1,1,1,1,7,1,1,1,1,1,5,1,1,1,1,1,42,4,Normal,Normal,Normal,35,51,60,49,52,34,50,60,48,52,36,52,60,50,53,37.0,46.0,33.0,27.0,,,,,,,,,4,NEU,91.0,90-92,3/4,Normal,30.0,68.0,3,3,3,32,21,47,21,6,20,24,11,4,7,23,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-1,-0.1,-3.1,0.0,0.0,0.0,0,0,184.1,87,4.25,4.13,-1.2,2.7,3.0,4.09,2.5562613
RP,53,Declan Cronin,,Miami,MLB,MLB,09/24/1997,29,USA,6' 4',225 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,11,Normal,Normal,Normal,41,57,46,40,70,34,47,43,32,53,47,69,48,45,85,,,,49.0,48.0,,,,,,,,2,GB,95.0,94-96,3/4,GB'er,15.0,37.0,1,1,1,30,30,50,21,10,20,24,17,13,12,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,12.2,4,2.84,2.66,-0.3,0.3,0.3,2.69,0.43406337
RP,0,Coleman Crow,,Cincinnati,MLB,MLB,12/30/2000,25,USA,6' 0',175 lbs,Right,Right,2.5 Stars,2.5 Stars,14,17,13,1,12,13,17,14,13,1,12,13,17,14,13,1,12,13,62,3,Normal,Normal,Normal,44,47,63,57,45,40,44,60,52,41,47,49,67,60,47,43.0,46.0,43.0,47.0,,,,,,,,,4,NEU,92.0,93-95,SIDE,Normal,56.0,39.0,2,3,2,24,21,54,11,9,17,20,11,14,5,24,9,9,0.222,0.222,0.444,0.9,0.274,0.667,0.286,-0.05,0,-0.2,-0.4,0.0,-0.2,-0.2,0,2,127.1,83,5.87,5.01,-3.8,0.4,-0.6,4.6,0.47725996
RP,61,Enyel De Los Santos,,Toronto,MLB,MLB,12/25/1995,30,DOM,6' 3',235 lbs,Right,Right,2.5 Stars,2.5 Stars,9,13,1,1,1,1,13,9,1,1,1,1,13,8,1,1,1,1,39,8,Normal,Normal,Normal,51,49,49,60,47,47,46,47,57,44,56,51,50,63,49,86.0,42.0,,66.0,,,,,,,,,3,FB,97.0,96-98,3/4,Power,16.0,59.0,1,1,1,21,27,53,25,1,1,1,17,18,12,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,63.2,17,2.4,3.36,0.9,0.7,1.7,3.23,0.6355148
RP,25,Bailey Falter,,Pittsburgh,MLB,MLB,04/24/1997,29,USA,6' 4',205 lbs,Right,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,12,Normal,Pull,Pull,36,48,59,54,47,39,50,61,56,49,35,47,58,53,46,42.0,24.0,32.0,36.0,,,,,,,,,4,FB,93.0,92-94,3/4,Normal,65.0,57.0,3,4,4,37,10,50,12,32,23,47,16,10,12,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,4,102.0,33,2.91,3.96,2.6,0.2,1.6,4.66,0.27466655
RP,64,Ryan Fernandez,,St. Louis,MLB,MLB,06/11/1998,28,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,5,Normal,Normal,Normal,48,49,44,53,48,44,46,43,49,46,52,51,45,55,51,63.0,,,62.0,,,47.0,,,,,,3,FB,97.0,96-98,3/4,Power,7.0,36.0,1,1,3,26,24,69,8,34,18,24,22,19,12,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,2,47.1,10,1.9,2.54,1.2,1.3,1.3,3.93,1.1463745
RP,8,Trent Harris,,San Francisco,MLB,MLB,01/22/1999,27,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,8,1,1,1,1,15,1,8,1,1,1,15,1,8,1,1,1,15,41,22,Normal,Pull,Pull,55,45,46,51,44,53,45,46,50,43,56,46,46,51,44,75.0,43.0,90.0,51.0,,,,,,,,,4,NEU,96.0,95-97,3/4,Power,37.0,36.0,1,1,1,43,53,50,55,31,28,27,42,40,47,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,11.2,1,0.77,1.51,0.3,0.4,0.5,2.27,0.45731047
RP,62,Daysbel Hernandez,,San Diego,MLB,MLB,09/15/1996,30,CUB,5' 10',220 lbs,Right,Right,2.5 Stars,2.5 Stars,8,1,1,1,1,14,1,8,1,1,1,14,1,8,1,1,1,14,46,11,Normal,Pull,Pull,67,48,35,54,46,52,43,33,49,41,86,50,36,57,49,96.0,,,96.0,,,,,,,,,2,FB,97.0,96-98,3/4,Power,14.0,51.0,2,2,3,24,20,50,10,20,19,21,11,13,9,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,40.1,7,1.56,4.02,0.7,0.1,1.5,3.9,0.08755791
RP,9,Joe Kelly,,Toronto,MLB,MLB,06/09/1988,38,USA,6' 1',175 lbs,Right,Right,2.5 Stars,2.5 Stars,6,8,1,1,5,4,8,6,1,1,5,4,8,6,1,1,5,4,42,11,Normal,Normal,Normal,56,55,37,53,56,48,49,35,47,49,67,61,38,57,63,67.0,,,56.0,68.0,,,,,,59.0,,4,NEU,97.0,96-98,3/4,Power,17.0,40.0,-,-,-,44,10,47,10,20,30,45,12,11,6,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0,0.0,-0.2,0.0,0.0,0.0,0,0,27.0,9,3.0,4.12,0.3,0.2,0.7,4.43,0.3090584
RP,47,John King,,Philadelphia,MLB,MLB,09/14/1994,32,USA,6' 2',215 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,11,Normal,Normal,Normal,23,63,74,46,77,29,82,86,54,94,21,57,71,43,66,,,,28.0,36.0,,,,,,,,2,EX GB,94.0,93-95,OTT,GB'er,19.0,69.0,2,2,2,30,14,68,9,25,17,8,12,6,11,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,5,47.2,19,3.59,3.68,-1.5,0.4,0.0,3.99,0.43177858
RP,56,Anthony Maldonado,,Indianapolis,MLB,MLB,02/06/1998,28,USA,6' 4',220 lbs,Right,Right,2.5 Stars,2.5 Stars,1,3,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,56,13,Normal,Normal,Normal,47,51,47,57,50,39,45,45,50,43,56,59,49,62,58,,,,62.0,56.0,,,,,,,,2,NEU,94.0,93-95,3/4,Normal,19.0,42.0,2,2,1,29,31,44,19,44,42,24,16,9,16,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,11.1,2,1.59,3.58,0.1,0.1,0.4,4.0,0.3228291
RP,57,Garrett McDaniels,,Los Angeles,MLB,MLB,12/15/1999,26,USA,6' 2',185 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,1,Normal,Pull,Pull,49,53,43,52,53,61,64,45,57,68,47,50,43,49,50,,49.0,,57.0,62.0,,,,,,,,3,EX GB,94.0,93-95,3/4,GB'er,22.0,60.0,1,1,5,34,39,69,12,20,8,29,21,19,22,29,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,-0.0,-0.3,0.0,0.0,0.0,0,1,26.1,11,3.76,2.78,-0.1,0.6,0.2,3.12,0.56506574
RP,50,Carmen Mlodzinski,,Texas,MLB,MLB,02/19/1999,27,USA,6' 2',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,92,4,Normal,Normal,Normal,44,52,46,55,52,42,49,45,53,49,46,55,47,56,55,54.0,32.0,,48.0,,,40.0,,,,,,4,NEU,96.0,96-98,3/4,Power,24.0,37.0,1,1,2,28,17,65,5,13,19,32,9,8,3,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,11.2,2,1.54,3.56,0.3,0.1,0.6,5.38,0.3008729
